step,t,t_T1,Xi2_KU,Xi2_W
0,0.0,0.0,0.9999999999999999,1.0
1,0.02,0.02,0.9494232009933782,1.0007871812864828
2,0.04,0.04,0.9037660490732152,1.007366286998851
3,0.06,0.06,0.8622352969968138,1.0204315173882688
4,0.08,0.08,0.8266854943668329,1.0239614436423772
5,0.1,0.1,0.7938012132239046,1.0342288483699305
6,0.12,0.12,0.7632310917224635,1.0474548116800755
7,0.14,0.14,0.7365937267074331,1.0632110318335315
8,0.16,0.16,0.7139185109699533,1.0901609606074272
9,0.18,0.18,0.6912020104361912,1.1173282897835939
10,0.2,0.2,0.671757013797428,1.1441251569253266
11,0.22,0.22,0.6570180578902209,1.1728179735254225
12,0.24,0.24,0.6470620983952743,1.1919153540270704
13,0.26,0.26,0.6368110265782398,1.2205129506622496
14,0.28,0.28,0.6295914248637399,1.2543641605228033
15,0.3,0.3,0.6138443873712844,1.288935930600302
16,0.32,0.32,0.6043216051977935,1.3724348561149224
17,0.34,0.34,0.5993330091934355,1.4374269776732638
18,0.36,0.36,0.5956849999261381,1.5202878889225966
19,0.38,0.38,0.5984517031702201,1.5856243091720603
20,0.4,0.4,0.5965549449453053,1.679115345666452
21,0.42,0.42,0.6018736202184329,1.7620361771547286
22,0.44,0.44,0.6046273118052629,1.8225259357586177
23,0.46,0.46,0.6096656033629909,1.9536439361395785
24,0.48,0.48,0.6096475236089892,2.0572416079697247
25,0.5,0.5,0.6163960904233408,2.1364882433018804
26,0.52,0.52,0.6131862357173731,2.258201051528393
27,0.54,0.54,0.6215670831088957,2.3733239679894105
28,0.56,0.56,0.6363279415019972,2.648233595531762
29,0.58,0.58,0.6414172142164938,2.9394184853525207
30,0.6,0.6,0.6458173437454039,3.369658135272977
31,0.62,0.62,0.6443952376164822,3.4720914242335654
32,0.64,0.64,0.6527701802594116,3.5265162586757857
33,0.66,0.66,0.6653812506350778,3.732872410462735
34,0.68,0.68,0.6719558853549537,4.307162364973173
35,0.7000000000000001,0.7000000000000001,0.6790041956315014,3.7320156623317295
36,0.72,0.72,0.6833673275681518,4.301112163161235
37,0.74,0.74,0.7005777278651899,4.073641329412743
38,0.76,0.76,0.7124027747580073,3.9055488498740054
39,0.78,0.78,0.7262564052657378,4.169944097222636
40,0.8,0.8,0.7404006850891663,4.388778184178488
41,0.8200000000000001,0.8200000000000001,0.7476223955678282,4.744742765382274
42,0.84,0.84,0.7572959348632028,5.2322938749475325
43,0.86,0.86,0.7706448901275975,5.432895653445885
44,0.88,0.88,0.775760240744071,5.238256797465262
45,0.9,0.9,0.7898345228765348,5.30401551474926
