step,t,t_T1,Xi2_KU,Xi2_W
0,0.0,0.0,0.9999999999999999,1.0
1,0.02,0.02,0.9497753444205551,1.0014186024788998
2,0.04,0.04,0.9050527915530001,1.005481657682663
3,0.06,0.06,0.8664695988829157,1.0121964324545136
4,0.08,0.08,0.8310411548709767,1.0217152346512572
5,0.1,0.1,0.7991567447901118,1.0336804371385546
6,0.12,0.12,0.7730162629160685,1.047486927769202
7,0.14,0.14,0.7496142278302703,1.0639749226546562
8,0.16,0.16,0.7283843357205535,1.082969593470057
9,0.18,0.18,0.7103141797889261,1.1039150295419746
10,0.2,0.2,0.6973281400660482,1.1268509818428107
11,0.22,0.22,0.6831716898466479,1.153707560503312
12,0.24,0.24,0.6745223375057374,1.181246501235512
13,0.26,0.26,0.6690652862685259,1.2110942985703164
14,0.28,0.28,0.6579927079829676,1.2480849662673958
15,0.3,0.3,0.657916294299758,1.2827553978234931
16,0.32,0.32,0.653765895854336,1.3239841327401465
17,0.34,0.34,0.6527707266999576,1.367913748373008
18,0.36,0.36,0.6508605276507773,1.415387736437976
19,0.38,0.38,0.6445950275880046,1.4729164508838857
20,0.4,0.4,0.6465753416838959,1.5293347146520149
21,0.42,0.42,0.6457886534359859,1.6020803101110048
22,0.44,0.44,0.6501019757955727,1.6707091321719054
23,0.46,0.46,0.6562311914187857,1.7387274375317103
24,0.48,0.48,0.6584658061684281,1.821197278130109
25,0.5,0.5,0.6624030747620289,1.9084218961876203
26,0.52,0.52,0.6613677055831811,2.0022752194901385
27,0.54,0.54,0.666888378250234,2.12159759584034
28,0.56,0.56,0.6737877990275465,2.2154548827790723
29,0.58,0.58,0.6807060569755524,2.334437594593305
30,0.6,0.6,0.6851593706442048,2.4750478569690904
31,0.62,0.62,0.6846993657097421,2.621425117563638
32,0.64,0.64,0.6934450061694565,2.768839665150229
33,0.66,0.66,0.6984720189481614,2.896745464536026
34,0.68,0.68,0.7083688320697205,3.094600610292367
35,0.7000000000000001,0.7000000000000001,0.7149208032962528,3.2886843399923724
36,0.72,0.72,0.7208946422947831,3.4595775044480854
37,0.74,0.74,0.7262579891225067,3.6696109697475507
38,0.76,0.76,0.7348588858413698,3.827118058752673
39,0.78,0.78,0.7476979006561493,3.999532228514617
40,0.8,0.8,0.7554352068538954,4.1650243806011265
41,0.8200000000000001,0.8200000000000001,0.7689678733500981,4.416465539688781
42,0.84,0.84,0.7779947299951511,4.593440690114369
43,0.86,0.86,0.7892462886677931,4.799118818775849
44,0.88,0.88,0.8034483321673445,4.955500853392588
45,0.9,0.9,0.8121722303446393,5.159578086161782
46,0.92,0.92,0.8230665990750956,5.266619568316446
47,0.9400000000000001,0.9400000000000001,0.8273801414842997,5.504037643122127
48,0.96,0.96,0.8408699568570532,5.711478767400912
49,0.98,0.98,0.8496115840653177,5.923364169325355
50,1.0,1.0,0.8549162008814478,6.153345906293153
51,1.02,1.02,0.8663703005329597,6.396161946725108
52,1.04,1.04,0.8737043292656967,6.576759945449335
53,1.06,1.06,0.8831263776130511,6.719769188634619
54,1.08,1.08,0.8944244323778706,6.797105636742759
55,1.1,1.1,0.9065171455441309,6.759492433231901
56,1.12,1.12,0.9138728970092764,6.871191482454078
57,1.1400000000000001,1.1400000000000001,0.920486507862591,6.915343406433928
58,1.16,1.16,0.9214088663447504,7.138433780118408
59,1.18,1.18,0.9219545175094013,7.291279266936726
60,1.2,1.2,0.9287290974899292,7.341325374608292
61,1.22,1.22,0.9349129460897545,7.547858723640903
62,1.24,1.24,0.9392293094120129,7.609444887241937
63,1.26,1.26,0.9424616138319207,7.688834703277816
64,1.28,1.28,0.9474574362013358,7.803206782233907
65,1.3,1.3,0.9500709826710694,7.894333962203986
66,1.32,1.32,0.9460166650459351,8.160200870089866
67,1.34,1.34,0.9461895770740435,8.373218968696701
68,1.36,1.36,0.9522549684536997,8.534369163845904
69,1.3800000000000001,1.3800000000000001,0.9536353693115509,8.576875533100232
70,1.4000000000000001,1.4000000000000001,0.9587903192765248,8.80941232713396
71,1.42,1.42,0.9585278387098767,9.116724830503234
72,1.44,1.44,0.9616537828262522,9.015996432293019
73,1.46,1.46,0.9616551842608569,9.28789590565105
74,1.48,1.48,0.9590829040212746,9.59490396564415
75,1.5,1.5,0.9541515197586595,9.706154704029984
76,1.52,1.52,0.956658251984708,9.775269021800614
77,1.54,1.54,0.956438412348519,9.948176150964263
78,1.56,1.56,0.9589950721919216,10.2774127896949
79,1.58,1.58,0.9485898229062844,10.527358640852341
80,1.6,1.6,0.9579048005375654,10.786393548468666
81,1.62,1.62,0.9620669819370695,10.815331287966892
82,1.6400000000000001,1.6400000000000001,0.971722892874644,10.440547619578876
83,1.6600000000000001,1.6600000000000001,0.9693185889088908,10.647405536276459
84,1.68,1.68,0.976118985355556,10.006267082913899
85,1.7,1.7,0.9694847289410258,10.460037732265349
86,1.72,1.72,0.9771996961748118,10.483106716234596
87,1.74,1.74,0.9807845422304691,10.32048605715501
88,1.76,1.76,0.980980437243716,10.266973104864023
89,1.78,1.78,0.9782689508321823,10.453469098950144
90,1.8,1.8,0.9843885234799837,10.286509126276922
91,1.82,1.82,0.989514780749235,9.362780297107628
92,1.84,1.84,0.9889953080256568,9.671340573370479
93,1.86,1.86,0.9887569644433757,9.727990268999863
94,1.8800000000000001,1.8800000000000001,0.9856098717754135,10.322862401050573
95,1.9000000000000001,1.9000000000000001,0.9901422386473311,10.216864714563306
96,1.92,1.92,0.9854084399365698,11.060908053156544
97,1.94,1.94,0.9772345340201493,12.264058758443532
98,1.96,1.96,0.9873376675040485,11.961311115663113
99,1.98,1.98,0.9758702631522896,14.066085153389235
100,2.0,2.0,0.985641340805459,13.221492393038028
101,2.02,2.02,0.9904321907391934,11.536269322836922
102,2.04,2.04,0.9907190883632125,11.591876062193048
103,2.06,2.06,0.9919341768638301,11.246773632703116
104,2.08,2.08,0.9913499989176553,10.960330077261565
105,2.1,2.1,0.9935439087214994,11.15204160778652
106,2.12,2.12,0.9928191623516718,11.349998977375563
107,2.14,2.14,0.9909732991290399,11.61558035864038
108,2.16,2.16,0.9967754271730718,9.489345905533982
