traj,F_phi_plus,F_phi_minus,F_psi_plus,F_psi_minus,F_plusplus,F_ee,F_eg,F_ge,F_gg
1,0.14781949450001347,0.6914834808813021,0.49875829017669837,0.5012386337664063,0.3823809475445641,0.5000000000033339,0.49999999999707206,0.5000000000029254,0.49999999999666545
2,0.3223117831619423,0.6293767666787266,0.49843062738564453,0.5015644621421578,0.4043262297674382,0.4999999999973141,0.5000000000043261,0.49999999999567335,0.5000000000026852
3,0.7055001981596111,0.04763895881262405,0.5010891018211141,0.4989085207090636,0.7100846228100853,0.49999999999983474,0.4999999999989319,0.5000000000010653,0.5000000000001668
4,0.24495303998212847,0.663323461964642,0.5013996972948043,0.4985963733850045,0.3292148331294817,0.5000000000029815,0.5000000000069604,0.4999999999930399,0.49999999999701444
5,0.6400764146979154,0.300503216867073,0.49975038114264897,0.5002494943003659,0.6439311084577913,0.500000000001061,0.5000000000021018,0.4999999999978931,0.499999999998936
6,0.6999344734217777,0.1004576175099691,0.5015698376897355,0.49842521798148737,0.7142313717318822,0.500000000000351,0.5000000000004666,0.4999999999995343,0.4999999999996496
7,0.18419131325566623,0.6826958035033975,0.4983525720949815,0.5016420176643074,0.3697031787837805,0.5000000000032008,0.5000000000041426,0.49999999999585865,0.499999999996796
8,0.6898215282554438,0.15539066624260908,0.49977055962350003,0.5002293351390057,0.6743994300102849,0.5000000000071452,0.5000000000056009,0.4999999999943973,0.49999999999285294
9,0.7061194552024971,0.03735391557962277,0.4999128214850114,0.5000871633174496,0.525040461028961,0.5000000000075614,0.499999999998011,0.5000000000019876,0.4999999999924405
10,0.6627575918930407,0.24647996751893553,0.49901288249751174,0.5009851725365928,0.636788327064313,0.500000000014506,0.5000000000026797,0.4999999999973156,0.49999999998549205
11,0.4522764585363573,0.5435494504217687,0.4986522522100431,0.5013441246946506,0.4441994158816848,0.4999999999944565,0.5000000000030436,0.49999999999695055,0.5000000000055398
12,0.4586849731508032,0.5381524834149243,0.5016111034533866,0.49838368842917746,0.3726172071446075,0.49999999999442324,0.4999999999996235,0.5000000000003721,0.5000000000055803
13,0.4446429685743573,0.5498114552195059,0.5015826588693526,0.49841231557973376,0.5598198975535297,0.499999999997825,0.49999999999956257,0.5000000000004391,0.5000000000021779
14,0.03656476049763528,0.7061607595227523,0.5016898850144524,0.4983043841611105,0.3454355149125513,0.5000000000039703,0.5000000000000193,0.499999999999979,0.4999999999960297
15,0.10135720825355307,0.6998047701573926,0.4995018120914781,0.5004976920199828,0.3425602340872913,0.5000000000034767,0.4999999999945944,0.5000000000054058,0.4999999999965188
16,0.682271106110143,0.18575827778929915,0.5008394227067194,0.49915916566041313,0.4881542984130772,0.4999999999916708,0.5000000000012909,0.4999999999987091,0.5000000000083337
