traj,F_phi_plus,F_phi_minus,F_psi_plus,F_psi_minus,F_plusplus,F_ee,F_eg,F_ge,F_gg
1,0.138576177552716,0.9268617132291757,0.24674306683397101,0.24666144111741783,0.18319396026150098,0.662674879739126,0.3314287614707334,0.10899075022556098,0.6626748797094845
2,0.10533538247300786,0.950050480573063,0.20778649412718248,0.20768564846262225,0.17805285678918928,0.675903633762939,0.2536140346278958,0.14828512116448525,0.6759036337726277
3,0.6615281263140308,0.10933501697676226,0.5246174834652622,0.524597834727434,0.6415086568392725,0.4741168673663552,0.7414878899917815,0.024941955690617326,0.4741168673656057
4,0.04123224965970828,0.6479704432715709,0.5377980775849425,0.5377801045110037,0.3767366340422789,0.45911098165086134,0.022813244450063972,0.7602063989072886,0.45911098164350345
5,0.43907295740671215,0.6335618335077318,0.45046730646232297,0.4504370622018435,0.4795240454087355,0.5450622252541094,0.038469238258299114,0.6358729896011265,0.5450622252592764
6,0.780036571275513,0.4339361690699648,0.318809413884886,0.3187521078581299,0.6316741260449654,0.6311725799456189,0.07373156829947418,0.44475386955227886,0.6311725799487548
7,0.014592698533393839,0.03649766300774828,0.7065603458371328,0.7065602956995478,0.49812270117270746,0.02779412016513465,6.348011794377556e-05,0.9992271862488511,0.027794120164603024
8,0.3541859924401733,0.3126784898608552,0.6232153248443265,0.6232071126551629,0.4717716492309257,0.33407750120329854,0.010418920973095689,0.8812921720238761,0.33407750119538737
9,0.4099436902144416,0.24740769908611138,0.6207842276630804,0.6207757598126992,0.48698468307966586,0.3385737723934363,0.010739899870687469,0.8778497911585155,0.338573772405654
10,0.08908061537014739,0.04967553756591067,0.7034193137748803,0.7034189746810126,0.5108931211088655,0.07212147761672005,0.9947848006087477,0.00043059334054261565,0.07212147761636123
11,0.3832476486143107,0.10575833797197226,0.6488234205118263,0.6488178348167841,0.4953529645945736,0.2811259381703016,0.007088554163269874,0.9175435500186794,0.2811259381609244
12,0.9424944975761846,0.13298031642427915,0.21686620591828762,0.21677039976186288,0.7139420817989753,0.673045185153439,0.13553282965221,0.2750476496332518,0.6730451851543546
13,0.3041095313227466,0.6783711651389401,0.47294571496437704,0.4729189211308057,0.4258738717724778,0.5256757768468574,0.6679602394990964,0.03404517168411535,0.525675776852764
14,0.24490710060397688,0.8858890808601152,0.2786214277998214,0.2785519011928155,0.23711663057727267,0.649914970718424,0.38340144501407597,0.09068844275022958,0.6499149707067231
15,0.6710715340487399,0.17940814698192334,0.5086736907322778,0.5086519403420025,0.6395321717898469,0.4911844256205307,0.027593203239832383,0.7188284462873228,0.4911844256192967
16,0.38704996822819243,0.8706748601957984,0.21466164254610762,0.21456465025023197,0.33946458617179204,0.6737515825852424,0.13821240769230836,0.2702127685315637,0.6737515825927979
17,0.29638600461216263,0.1572587131002118,0.6661194327687778,0.6661155577475842,0.5442965991592493,0.23724983141718492,0.00492494952237124,0.942019522015216,0.2372498314160539
18,0.17398068497311825,0.5386804046107172,0.582910300885117,0.5828976964485552,0.41134592966929234,0.40027856337986123,0.8241955143999106,0.015996794868867747,0.4002785633724842
19,0.39486354580953625,0.8692594772433693,0.21037175866875857,0.21027238886951155,0.34262625430565935,0.67510341639039,0.14445907253573734,0.26000448213135113,0.6751034163828117
20,0.15634660016826685,0.7498434218490735,0.454597342604149,0.4545677500909376,0.35652701732550124,0.5416222930614789,0.03760029396948114,0.6417762859586664,0.5416222930542365
21,0.0946286842300042,0.003418427804234807,0.7039297328654737,0.703929440824994,0.49192996988948606,0.0669562302085537,0.0003701862145509275,0.9955066998440608,0.06695623021059188
22,0.7931206986894859,0.4272455564604417,0.30696743121375475,0.30690680665161196,0.5640455860666396,0.6370161725482261,0.42697782383502914,0.07817115675339624,0.6370161725709166
23,0.08037580437300408,0.9441432682449243,0.2260247687212444,0.22593366975628412,0.17844751292046143,0.6700249177594095,0.2938322898704895,0.12568136152388854,0.6700249177280271
