step,t,t_over_T1,concurrence,xi2_ku,xi2_win,norm_j,fid_gg,fid_ge,fid_eg,fid_ee,fid_plusplus,fid_plusminus,fid_minusplus,fid_minusminus,fid_phi_plus,fid_phi_minus,fid_psi_plus,fid_psi_minus,best_match_label,steady_state_label,steady_state_fidelity,steady_state_close_to_one
55,0.055,0.055,1.1885349475437845e-14,0.9081525999174833,1.0055307600214365,0.9503459647857511,0.6740598552124344,0.4838140330740163,0.4838140330740163,0.2783725460463031,0.9349131148942762,0.24930157443810916,0.2493015772649304,0.04043423059415496,0.6736265338004723,0.27941949781872777,0.6495573448424163,0.21500533239889844,gg,gg,0.9999999999996316,True
56,0.056,0.056,0.0,0.9023037848558433,1.005799708403419,0.9471540853794445,0.6480505120121363,0.49456288661204134,0.49456288661204134,0.3014060985659349,0.9431706746637359,0.2334417691190029,0.2334417685065315,0.03793369424095461,0.6715001808375934,0.2447500960306433,0.6633983648555297,0.22155700651317475,gg,gg,0.9999999999996316,True
57,0.057,0.057,0.0,0.9013283457410253,1.0060057695772782,0.9465450288039208,0.6522896073865586,0.4932234536355713,0.4932234536355713,0.2966134145029318,0.9411885808376756,0.2373376137297709,0.23733761677322782,0.03880466051756137,0.6711195791210287,0.25111703876759467,0.6610145481308214,0.22270724638369274,gg,gg,0.9999999999996316,True
58,0.058,0.058,0.0,0.8979262338406904,1.0062877911100385,0.9446245498186957,0.6410301637196281,0.49767798832356996,0.49767798832356996,0.306126720620719,0.9440783604420723,0.23152219398871324,0.2315221953508602,0.03887183600735285,0.6698612550193622,0.23647229613499518,0.666393918070664,0.2264639178368596,gg,gg,0.9999999999996316,True
59,0.059000000000000004,0.059000000000000004,0.0,0.9015408574329278,1.006518459133074,0.9464154789853801,0.6716765175630799,0.4857926881273226,0.4857926881273226,0.27723921814633873,0.9332802303844805,0.2522249940812451,0.2522249940812451,0.04187045377190323,0.6711095433492196,0.27860888203655915,0.6499054476232203,0.22273747063662575,gg,gg,0.9999999999996316,True
60,0.06,0.06,0.0,0.8961677459342483,1.0068431504774524,0.9434388249078568,0.6500650637615056,0.49484009042603727,0.49484009042603727,0.296111436271975,0.9400083140141395,0.2395462675585099,0.2395462696188052,0.040243675774439935,0.6691418920615273,0.25003139423404686,0.6614259610095284,0.22858068222909594,gg,gg,0.9999999999996316,True
61,0.061,0.061,3.972832195056446e-14,0.9024109177331303,1.0071833682982108,0.9465594544207999,0.6909422490623477,0.4774006830922581,0.4774006830922581,0.2584104951946712,0.9246585941693126,0.26727148553171615,0.26727148040268683,0.04624316467508132,0.6713080842822685,0.3058147013198696,0.6375557767416421,0.22213837124024843,gg,gg,0.9999999999996316,True
62,0.062,0.062,1.3168855112280498e-14,0.9048251731913942,1.0072561240477462,0.9477905604901562,0.7090294943692126,0.4684932844373734,0.4684932844373734,0.2414648235016917,0.916431853902235,0.2805738309475909,0.2805738310588405,0.052051351907243415,0.6721550187569904,0.33050826863174576,0.6251114175617379,0.2195623618924466,gg,gg,0.9999999999996316,True
63,0.063,0.063,0.0,0.903788213761851,1.0074769176041432,0.9471435025528679,0.7106662050676654,0.4678218434778859,0.4678218434778859,0.2392467147206574,0.9150973024597616,0.28265630751125,0.2826563068208914,0.05298841996778076,0.6717500559431164,0.33322261008269594,0.623668735892441,0.22079823898849296,gg,gg,0.9999999999996316,True
64,0.064,0.064,0.0,0.9083391691821758,1.0075184272037132,0.9495055816397308,0.735093994225041,0.45415894481981056,0.45415894481981056,0.21706249177273354,0.9029639578984487,0.3005407664094228,0.30054076626535786,0.063297758928957,0.6733609004361208,0.36614806218819307,0.604926108343681,0.2158358120513285,gg,gg,0.9999999999996316,True
65,0.065,0.065,0.0,0.899026015590414,1.0078789251608873,0.9444564732529572,0.7025290474853965,0.4725009090006107,0.4725009090006107,0.24482385387550504,0.917421824124797,0.2790256767621567,0.27902567677117907,0.05124984588365875,0.669990724905267,0.32341647698842907,0.6288098141826292,0.2260805953646043,gg,gg,0.9999999999996316,True
66,0.066,0.066,5.924026460352172e-15,0.9018542606025395,1.0079675611148562,0.945899297311509,0.7201714966530696,0.46320930825984313,0.46320930825984313,0.22853290548923785,0.9089745497662114,0.29192371714993476,0.29192371714993476,0.05767470262347675,0.6709826239558744,0.34735657735555364,0.6159086037455842,0.22311951584137485,gg,gg,0.9999999999996316,True
67,0.067,0.067,0.0,0.8992133090640497,1.008293423004352,0.9443606793339129,0.7149402633756609,0.4662935918253545,0.4662935918253545,0.2323811357437605,0.9107613272038031,0.28928343828822173,0.28928343687294994,0.056071410301375184,0.6699890954132723,0.34096215557156234,0.6194713943904055,0.22608542431299491,gg,gg,0.9999999999996316,True
68,0.068,0.068,5.9442197258147145e-15,0.8965720711943873,1.0086225670026507,0.9428188625149295,0.7097601538300489,0.46928728104251916,0.46928728104251916,0.2361766706061051,0.912458215185163,0.28673249341962137,0.2867324929829869,0.054671424992148346,0.6689947140349822,0.3346415519577498,0.6229085259516909,0.2290110752632983,gg,gg,0.9999999999996316,True
69,0.069,0.069,0.0,0.9058757369802662,1.00885258406704,0.9475899771571835,0.7487563300212444,0.4464087709983357,0.4464087709983357,0.20199598165465657,0.8929488964125264,0.3142925457633863,0.31429254383481126,0.07129294529015777,0.6722643890459853,0.38665101780822836,0.5920312410910938,0.21922725930100023,gg,gg,0.9999999999996316,True
70,0.07,0.07,0.0,0.9074924456267279,1.0089025309592023,0.948411701082517,0.7585490267937218,0.44009775464928225,0.44009775464928225,0.1929541568757144,0.8870491772659491,0.3218887217384078,0.3218887217384078,0.07693551856457295,0.6728310477966919,0.39990788167542507,0.5831583714342735,0.21748190987023608,gg,gg,0.9999999999996316,True
71,0.07100000000000001,0.07100000000000001,6.225570867201061e-14,0.8980210963145567,1.0094767609488748,0.9431811375888846,0.7299463551509305,0.4583875515641381,0.4583875515641381,0.21665646480994036,0.9013183979300115,0.303026234862002,0.3030262370180764,0.06305059377336153,0.66936982496426,0.362912867810363,0.6068725157540567,0.2279123614029584,gg,gg,0.9999999999996316,True
72,0.07200000000000001,0.07200000000000001,2.365711564429715e-13,0.8953423886241005,1.0098410758996994,0.9416034846103,0.7248694985048808,0.4615308448565173,0.4615308448565173,0.22032423522922143,0.9031410736099239,0.3004810358782606,0.3004810343299757,0.06130672113155258,0.6683565130694207,0.35676060591066344,0.6105095167728806,0.2308669994557149,gg,gg,0.9999999999996316,True
73,0.073,0.073,2.3657304956160863e-14,0.8955198974831121,1.0100199397588139,0.9416134342616906,0.7301568234500957,0.4585963416240066,0.4585963416240066,0.21505767614158894,0.9000226138015578,0.3048660856498688,0.3048660844295993,0.06381724660989298,0.6683906556494386,0.36418775698623945,0.6061083052238532,0.23076813350311914,gg,gg,0.9999999999996316,True
74,0.074,0.074,1.1229488476247051e-14,0.8985842522448656,1.010038299947418,0.9432145260415542,0.7449303577503938,0.44964983600960645,0.44964983600960645,0.2017642487036247,0.8920460586299372,0.31561718619975465,0.31561718987064535,0.07089035855151556,0.669478018340756,0.38396514543849153,0.5937766980005176,0.22759433859069086,gg,gg,0.9999999999996316,True
75,0.075,0.075,2.3005428399953953e-14,0.8977642330654919,1.0102885530613932,0.9426672809406792,0.7462090861773503,0.4489815909908021,0.4489815909908021,0.20000765387629493,0.8907977512395012,0.3172696813986558,0.3172696813986558,0.0718281666910283,0.6691453361801352,0.386103070398449,0.5923887397890764,0.22857059974627875,gg,gg,0.9999999999996316,True
76,0.076,0.076,3.458485667989786e-14,0.8951206108770904,1.0106718175368836,0.9410998426472084,0.7414830740658929,0.4521377104784082,0.4521377104784082,0.20333674631133378,0.8926390863196014,0.31489408416439607,0.31489408511054096,0.06984921320995294,0.6681416080896098,0.3804336644753145,0.5960454906581237,0.23148821036810927,gg,gg,0.9999999999996316,True
77,0.077,0.077,0.0,0.8867486008295671,1.0112933696059572,0.9364005842861169,0.7176420332866956,0.46654403792300986,0.46654403792300986,0.2228524925082133,0.9034713190580071,0.3000555209297748,0.3000555209297748,0.060604975477872275,0.6650589051156611,0.34981419937353003,0.6145160908525145,0.2402012754469835,gg,gg,0.9999999999996316,True
78,0.078,0.078,0.0,0.8874459991112129,1.0114683192158553,0.9366877178081202,0.7244549015128667,0.4628020665000069,0.4628020665000069,0.2163182612740513,0.8997452151619781,0.30531607101150443,0.3053160751531992,0.0634251137313435,0.6652791475957367,0.35921045399728535,0.6090713010305638,0.23959060034627733,gg,gg,0.9999999999996316,True
79,0.079,0.079,2.9175880461584924e-16,0.895037733200751,1.0114056356765906,0.9407148239548103,0.7522881750892354,0.44557536193377795,0.44557536193377795,0.19232185340224142,0.8852726968591076,0.32442454710757485,0.32442454948712357,0.07609002183310139,0.667990502095131,0.39587104312624305,0.5859062358553114,0.2319238864599643,gg,gg,0.9999999999996316,True
