step,t,t_over_T1,concurrence,xi2_ku,xi2_win,norm_j,fid_gg,fid_ge,fid_eg,fid_ee,fid_plusplus,fid_plusminus,fid_minusplus,fid_minusminus,fid_phi_plus,fid_phi_minus,fid_psi_plus,fid_psi_minus,best_match_label,steady_state_label,steady_state_fidelity,steady_state_close_to_one
10,0.01,0.01,0.0,0.9801758245086635,1.0002495451672515,0.9899147879447282,0.453737493816341,0.5032508746206018,0.5032508746206018,0.5362829487243317,0.9932767834544569,0.08166479345755862,0.08166479288035289,0.007935347410400646,0.700049583198586,0.0583754695971168,0.7046930569753868,0.099652300843912,gg,gg,0.9991952780335369,True
11,0.011,0.011,5.254087095951654e-14,0.9782789020641327,1.0002942543427782,0.988934337521313,0.442719029062266,0.5027530626675702,0.5027530626675702,0.5463319295656446,0.9918091633608523,0.09010975548837027,0.09010975596282275,0.008663944420265818,0.6993708530024798,0.07320605116613957,0.7033070979825671,0.10430920367150405,gg,gg,0.9991952780335369,True
12,0.012,0.012,0.0,0.9760990091155788,1.0003246352067385,0.9878169040099043,0.4689673123131706,0.5053259154150755,0.5053259154150755,0.5190000947992136,0.9933158687317449,0.08132213944518499,0.08132213902637705,0.009850338951255718,0.6985931784622359,0.035482522822680156,0.7062159659581038,0.10939639393522195,gg,gg,0.9991952780335369,True
13,0.013000000000000001,0.013000000000000001,0.0,0.9741088723546135,1.0003757573451744,0.9867841614441765,0.4678061507771236,0.5057852943658258,0.5057852943658258,0.5191530384208886,0.992772409485507,0.08452192470531529,0.08452192526586393,0.01072561461604694,0.6978805631233206,0.036403181471214456,0.7061691074939298,0.11385393982939922,gg,gg,0.9991952780335369,True
14,0.014,0.014,5.8717543631112146e-15,0.9721611448447814,1.0004345501039225,0.9857681652474873,0.4606921593389478,0.5058900751632778,0.5058900751632778,0.5252744025994448,0.9918878484586099,0.08951655394213529,0.089516554206635,0.01149215200230329,0.6971814870861412,0.045699508891706056,0.7056284821965851,0.11805922839980308,gg,gg,0.9991952780335369,True
15,0.015,0.015,2.387062715460825e-13,0.9700815912587635,1.0004890571088905,0.9846864464731925,0.4751264246470186,0.5071310671499487,0.5071310671499487,0.5097950981177135,0.9920946640122354,0.08829105336642233,0.08829105253401381,0.012552893266737157,0.6964357622454983,0.024766722194098506,0.7066729154791204,0.12238148988115538,gg,gg,0.9991952780335369,True
16,0.016,0.016,9.381108764154947e-14,0.9681387496307549,1.0005583604415051,0.983665838034315,0.4658827340399084,0.5072382929545499,0.5072382929545499,0.5180462396780892,0.9912127942188611,0.0930600333861885,0.09306003425905647,0.0132993226268389,0.695736404408735,0.03700653863188395,0.7061377458389309,0.12629669663298704,gg,gg,0.9991952780335369,True
17,0.017,0.017,7.14397413296465e-14,0.966177289004135,1.000627522065281,0.9826349127029901,0.46152413654151825,0.5075101150383544,0.5075101150383544,0.5214042938614125,0.9904894729843718,0.09677763742966157,0.09677763652408042,0.014099400997952328,0.6950306320977032,0.04241926492428506,0.7058332706548218,0.13012466241725418,gg,gg,0.9991952780335369,True
18,0.018000000000000002,0.018000000000000002,6.880418433822112e-13,0.9640455720103955,1.0006671614452083,0.9815308588058543,0.49057919098990493,0.5089091665856486,0.5089091665856486,0.4912789204697179,0.9908390488699792,0.0948857173276543,0.09488571732765426,0.015211557269855581,0.6942680808791512,0.003841811797070968,0.707096344554344,0.1341336616501724,gg,gg,0.9991952780335369,True
19,0.019,0.019,0.0,0.9622445888896062,1.0006897321090602,0.980602547086915,0.5282062757732258,0.5079470853915543,0.5079470853915543,0.45274457160547904,0.988954124154142,0.1042691389187471,0.10426913962931227,0.01502210320286183,0.6936264882178332,0.05349590383427137,0.705080270801101,0.13741286272614975,gg,gg,0.9991952780335369,True
20,0.02,0.02,0.0,0.9600928255622274,1.000833532655539,0.9794351552473195,0.503264783042083,0.5097016144170299,0.5097016144170299,0.4765848158208062,0.9896285478964375,0.10088833304738429,0.10088833190087164,0.01668655223527712,0.692838948635924,0.019563225051454115,0.706836105632406,0.1413300790810898,gg,gg,0.9991952780335369,True
21,0.021,0.021,2.9168954103768636e-13,0.9580836672191555,1.000937654933783,0.9783589100614318,0.4950556969060302,0.5103387315418529,0.5103387315418529,0.48376504125183506,0.9892471674043022,0.10265625950413755,0.10265625891185363,0.017704465373954335,0.6921098697006687,0.009627379758430895,0.7070412389391241,0.1448583040868663,gg,gg,0.9991952780335369,True
22,0.022,0.022,0.0,0.9561288178132303,1.0009951296676294,0.9773322319239379,0.5071607881512133,0.510520445333574,0.510520445333574,0.47066515141303866,0.9884411416131812,0.10641598416306086,0.10641598536607534,0.01831378674733824,0.6914076317274898,0.026329386278493475,0.7066164188710856,0.1481738397591948,gg,gg,0.9991952780335369,True
23,0.023,0.023,9.55785015070926e-13,0.954107097823792,1.001105058242363,0.9762448042046526,0.4997195220036679,0.5112163679768776,0.5112163679768776,0.4770702773737687,0.9881135772548449,0.10783605521957598,0.10783605521957598,0.019347864665491217,0.6906730128028129,0.016924526904591848,0.706904208778711,0.15156117374144729,gg,gg,0.9991952780335369,True
24,0.024,0.024,0.0,0.9521237006516423,1.0012521475643519,0.9751579319379862,0.4813350234016485,0.5117895074056077,0.5117895074056077,0.4944285544605865,0.9876687634364603,0.10976131418021683,0.10976131518697553,0.020379820517818985,0.6899448920159905,0.010910829486966684,0.7070225978000322,0.15484200328413114,gg,gg,0.9991952780335369,True
25,0.025,0.025,0.0,0.950230222950229,1.0013929630979244,0.9741193091844463,0.4665535920462086,0.5118764212882682,0.5118764212882682,0.5082251512932143,0.9867720602225953,0.11365275312942183,0.11365275312942183,0.021143525347652316,0.6892500137355076,0.02999128579826105,0.7064704684388207,0.15790636011764145,gg,gg,0.9991952780335369,True
26,0.026000000000000002,0.026000000000000002,2.2039698015295477e-13,0.9481647907510813,1.0014730285665474,0.9730211566265584,0.475472432409655,0.5126727156157274,0.5126727156157274,0.49825629885114053,0.9865373604278647,0.11457809472971946,0.11457809472971946,0.022085223037218493,0.6885045729412652,0.017170508593420137,0.7068982767234923,0.161125581578363,gg,gg,0.9991952780335369,True
27,0.027,0.027,0.0,0.9461311705968712,1.001551571831464,0.9719390177824127,0.48707836298785895,0.513289836103601,0.513289836103601,0.48561482330602757,0.9861356952242206,0.11621279830192544,0.11621279830192544,0.02292592777904977,0.687770404954875,0.006241664336048115,0.7070792329197032,0.16423114828864546,gg,gg,0.9991952780335369,True
28,0.028,0.028,0.0,0.944138209667131,1.0016511662801537,0.9708665460811962,0.49107649848687823,0.513747611016224,0.513747611016224,0.4805940667383568,0.9855848018699129,0.1184447886177687,0.11844478837160931,0.023754459643687692,0.6870474689564237,0.009620797908745147,0.7070413285297987,0.16722970848677537,gg,gg,0.9991952780335369,True
29,0.029,0.029,0.0,0.9424749591660495,1.0016910793904146,0.9699916751595065,0.5247857939902268,0.5126640175016811,0.5126640175016811,0.44603932645465155,0.9836288143456177,0.12633902711146813,0.12633902770175268,0.023479263028409376,0.6864503353945118,0.0560103078706372,0.704884987364773,0.16966421033821938,gg,gg,0.9991952780335369,True
30,0.03,0.03,0.0,0.9401790446272752,1.0018947574014219,0.9687110004446677,0.494012045404387,0.5146534017310553,0.5146534017310553,0.4756215419518757,0.9844745977990024,0.12281375189724036,0.12281375254233395,0.025364392950705566,0.6856009523229667,0.01466606870046255,0.7069546707030607,0.17306455846828,gg,gg,0.9991952780335369,True
31,0.031,0.031,0.0,0.9381908173671593,1.0020588392295833,0.9676069460053257,0.48036368358059855,0.5152070091370516,0.5152070091370516,0.48823581082197,0.9840076771286209,0.12456871126500624,0.12456871126500624,0.026347396959182447,0.6848681437418498,0.008893883274513301,0.707050846007767,0.17594210890970002,gg,gg,0.9991952780335369,True
32,0.032,0.032,0.0,0.936189365703495,1.0021633915145756,0.966523871266158,0.48785468592981324,0.5156887085026053,0.5156887085026053,0.47971670521481025,0.9834782267460017,0.12655632677812204,0.12655632676208436,0.027158762823181904,0.684140818654048,0.009036553867129173,0.7070490369799015,0.1787493984883966,gg,gg,0.9991952780335369,True
33,0.033,0.033,0.0,0.9344497780607919,1.0023884264554848,0.9655170798242882,0.4556033967847366,0.5153940753713083,0.5153940753713083,0.511041523736103,0.9822411192370644,0.13121276367131235,0.13121276647893337,0.02772778561664597,0.6834853017599501,0.03982130613651172,0.7059846057652971,0.18123973702836133,gg,gg,0.9991952780335369,True
34,0.034,0.034,0.0,0.9332546895745162,1.0026145241439213,0.9647906692664074,0.42445555371565685,0.5131200320832615,0.5131200320832615,0.5415285295066921,0.9792253776260792,0.14208271653454269,0.14208271793938895,0.027252314019669325,0.6830229386570976,0.08303812749555213,0.7022141193268846,0.18297449349082037,gg,gg,0.9991952780335369,True
35,0.035,0.035,0.0,0.931910983817253,1.0027822070311088,0.9640152530601154,0.4082814127942996,0.5114146809590501,0.5114146809590501,0.556970678012583,0.9767353529214071,0.15041223758424857,0.15041223638920365,0.027209929112268653,0.6825182661629848,0.10525618534308726,0.6992289578149786,0.18484808993839358,gg,gg,0.9991952780335369,True
36,0.036000000000000004,0.036000000000000004,4.957265744816655e-14,0.9305050092512264,1.0029422966940584,0.9632108903509543,0.3966967376370304,0.5100200665305322,0.5100200665305322,0.5677946475800205,0.9745356181171994,0.15736906649427934,0.15736906641510692,0.02739174872645315,0.681993041947803,0.12101468591524213,0.6966745623265105,0.1867765797277108,gg,gg,0.9991952780335369,True
37,0.037,0.037,0.0,0.9279465555170011,1.0030742193351818,0.9618225341798929,0.40909532005074767,0.5126460746479644,0.5126460746479644,0.5541019972971073,0.9759434407659482,0.15280108336688464,0.15280108336688464,0.028949748639599728,0.6810622817260302,0.10267508318087885,0.6996126265968898,0.19014249501395816,gg,gg,0.9991952780335369,True
38,0.038,0.038,1.7971428585192815e-13,0.9280157970034683,1.0033523770560229,0.9617250816806866,0.3744351915093891,0.506556972657777,0.506556972657777,0.5887260434726013,0.9695744578777581,0.17199903618732812,0.17199903712681444,0.027532941916947468,0.6810406489009991,0.15160376462371183,0.690663665290073,0.19021996358033946,gg,gg,0.9991952780335369,True
39,0.039,0.039,0.0,0.9248499949280634,1.0034954968136658,0.9600148153195187,0.39412266604658264,0.5112100112061295,0.5112100112061295,0.5674468900201953,0.9727829846843762,0.16251754550617417,0.16251754602799418,0.029485092778244855,0.6798914415557391,0.1227854901220684,0.6963646483096935,0.19428748724315395,gg,gg,0.9991952780335369,True
40,0.04,0.04,0.0,0.9239267271772904,1.0036667749830432,0.9594536324385771,0.37790861942439896,0.50849965541179,0.50849965541179,0.5831305825086918,0.9694443183122204,0.17221978646041838,0.17221978748149847,0.029299147635854058,0.6795354687676741,0.14521623441939308,0.6920348584146983,0.1955289079567688,gg,gg,0.9991952780335369,True
41,0.041,0.041,3.912414012555154e-14,0.9192384713726885,1.0034202756727924,0.9571338147047087,0.4249845108693308,0.5169963551050591,0.5169963551050591,0.5336831486353325,0.9760014174975844,0.15212958822011496,0.1521295876673528,0.03368135497845677,0.6779169254156299,0.07653874738448384,0.702952217543137,0.20106875002102864,gg,gg,0.9991952780335369,True
42,0.042,0.042,1.939556371413631e-15,0.9183120998132331,1.00370043098205,0.9565178919024385,0.403034397464749,0.5145116046262309,0.5145116046262309,0.5550845808253986,0.9728636792685882,0.1619125302763036,0.1619125302763036,0.033240839403920565,0.6775412472870541,0.10720762862121572,0.69893241759516,0.20233106094888773,gg,gg,0.9991952780335369,True
43,0.043000000000000003,0.043000000000000003,0.0,0.9171058919289146,1.0039255978893475,0.9557822872423872,0.3905873248822626,0.5128922608986018,0.5128922608986018,0.5668550070890779,0.9705011035365798,0.16884863905381475,0.16884863905381475,0.033285246266435274,0.6770758204355207,0.12430362344761739,0.6960952587094618,0.20388313657967436,gg,gg,0.9991952780335369,True
44,0.044,0.044,0.0,0.9153039867120021,1.0041088177314104,0.9547557586852364,0.38835076984147027,0.5130302923103554,0.5130302923103554,0.5681404033400898,0.9696881599722462,0.17110054011456238,0.1711005397235242,0.03397204573569221,0.6764055923789091,0.1267884574495618,0.6956469557595722,0.2060957898612602,gg,gg,0.9991952780335369,True
45,0.045,0.045,1.0005532643728166e-14,0.913292424422178,1.0042840383240934,0.953622847259456,0.38924623198085945,0.5137651745650362,0.5137651745650362,0.5661961335941976,0.9693977306984743,0.17183237183341532,0.171832369898454,0.03486165704938312,0.6756618844209272,0.12478665385973874,0.6960088298656294,0.2085210251767464,gg,gg,0.9991952780335369,True
46,0.046,0.046,1.0427612549476772e-14,0.9144724148479815,1.004726223178938,0.9540286917997928,0.3530146271694157,0.5058953086537301,0.5058953086537301,0.6029266509026886,0.9616309705160566,0.19256721259653467,0.19256721259653467,0.03319081896322995,0.6760087318459369,0.17649948394355697,0.6847247126894558,0.2073938149223544,gg,gg,0.9991952780335369,True
47,0.047,0.047,9.353141091489325e-15,0.9129054263392473,1.0049194377928619,0.9531193156336252,0.34973791755953626,0.5055779814770295,0.5055779814770295,0.6053636909431748,0.9604483627591274,0.19544371000274152,0.19544371215499812,0.03380050348732341,0.6754203639087929,0.1805246476945687,0.6836745216656472,0.20930202849954274,gg,gg,0.9991952780335369,True
48,0.048,0.048,6.308918231584526e-15,0.9105762611582047,1.0051062357517933,0.9518141969539244,0.3540152993834972,0.5073513761590668,0.5073513761590668,0.5998852640475634,0.9610783208751249,0.19380775413910017,0.19380775413910017,0.03472171388465623,0.6745614400578006,0.17365490435385963,0.6854516570800975,0.21205391669843313,gg,gg,0.9991952780335369,True
49,0.049,0.049,0.0,0.9093772525238849,1.0053138235977386,0.9510891253325859,0.34734426283620706,0.5060880155396523,0.5060880155396523,0.6058892672172408,0.959082525618937,0.1986507180009456,0.19865071762001738,0.0351639590258993,0.6741014915879214,0.18258430161442046,0.6831273474279698,0.2135115597379976,gg,gg,0.9991952780335369,True
50,0.05,0.05,1.3394667319754916e-14,0.9096600181593868,1.0055651319994783,0.951118108842558,0.32910075907234304,0.5010452099592402,0.5010452099592402,0.6241795298884842,0.9538471979990155,0.21085705074325498,0.21085705074325498,0.03541387973659275,0.6741609612909641,0.20836120902184374,0.6757111857701892,0.21332369364710246,gg,gg,0.9991952780335369,True
51,0.051000000000000004,0.051000000000000004,0.0,0.9024740609369926,1.0051006233422917,0.947572815468239,0.3752541934768052,0.5144252867462857,0.5144252867462857,0.5743844870729669,0.9643939540356793,0.18493343988184094,0.1849334405918021,0.039288274682339856,0.6716891006870991,0.1398820958170082,0.6931327428926157,0.22098360124261615,gg,gg,0.9991952780335369,True
52,0.052000000000000005,0.052000000000000005,2.829821880295791e-15,0.9008636249044112,1.0053317876052184,0.9466181306567191,0.3716853741350935,0.5142102817353285,0.5142102817353285,0.5770836637519758,0.9632909132410326,0.18772745054057505,0.18772744863997498,0.039842566717389456,0.6710783849725093,0.14432387400910532,0.6922215103498327,0.22283134495319082,gg,gg,0.9991952780335369,True
53,0.053,0.053,0.0,0.89710220485799,1.0053648459878726,0.9446243019976025,0.3929904607693194,0.5190152213662802,0.5190152213662802,0.553899718111988,0.9664600669382732,0.17911658612047113,0.17911658612047113,0.042301990258876446,0.6697316243457743,0.11272067836644857,0.6980645017966515,0.2268469778312471,gg,gg,0.9991952780335369,True
54,0.054,0.054,1.4903985164071987e-14,0.8948118963077093,1.0055455202554613,0.9433329555458015,0.3974429015834486,0.520312594840626,0.520312594840626,0.5482597443560471,0.9666322037331765,0.17851137866476938,0.17851137886028884,0.04346906512445798,0.6688860082869698,0.10555148229635421,0.6991844426055596,0.2293283844575797,gg,gg,0.9991952780335369,True
55,0.055,0.055,4.650685218876571e-15,0.8948749743330231,1.0059746358183945,0.9431649782733845,0.37374137832000615,0.5163699719469336,0.5163699719469336,0.5718754114966893,0.9623757332013141,0.18978181804997535,0.18978181390770105,0.04241099402831812,0.6688384821325888,0.1392091567689494,0.6932682100301293,0.22946695801046035,gg,gg,0.9991952780335369,True
56,0.056,0.056,4.35383066405004e-15,0.8958854497387116,1.006435588631297,0.9434811958746889,0.34735616949501236,0.5103764995757031,0.5103764995757031,0.5986445931230454,0.9564158102183952,0.20442609198354553,0.2044260903253034,0.04109470026833263,0.6691231599733124,0.17693460415937048,0.6846124055631525,0.22863551077496394,gg,gg,0.9991952780335369,True
57,0.057,0.057,1.3188994167634416e-14,0.8932502661989092,1.0066286158956406,0.9420022520983424,0.35341708367973396,0.5126140880269068,0.5126140880269068,0.5912275014543866,0.9573989754681462,0.2019876934085276,0.20198769277284828,0.042298449302600134,0.6681525050872582,0.1674091498643547,0.6870037674872632,0.23145675610277813,gg,gg,0.9991952780335369,True
58,0.058,0.058,0.0,0.8908970484143446,1.0068385271327598,0.9406625351319315,0.3571673436751275,0.514168514408252,0.514168514408252,0.5862533293674973,0.9577996527012542,0.20091973785184636,0.20091973820702846,0.043386158015686724,0.6672795503770048,0.1612435401220278,0.6884769573260354,0.2339615388235038,gg,gg,0.9991952780335369,True
59,0.059000000000000004,0.059000000000000004,0.0,0.889967484423732,1.0071250829506426,0.9400379000028991,0.3490994307886972,0.5126236231015813,0.5126236231015813,0.5937706876391112,0.9556082734628847,0.20605465921720797,0.20605465883847934,0.043540926816368994,0.6669021664905629,0.1722659061062539,0.6858020542353245,0.23503510446355252,gg,gg,0.9991952780335369,True
60,0.06,0.06,5.288196096298048e-16,0.891973628280957,1.0075937396340653,0.9408779201875767,0.3221325556692752,0.5048840274642702,0.5048840274642702,0.6216227587539706,0.9482765907119121,0.2224445176915225,0.2224445176915225,0.04252527719303443,0.6675406785920206,0.21112479733044198,0.6748528135469092,0.23321544208071696,gg,gg,0.9991952780335369,True
61,0.061,0.061,0.0,0.8874435457105317,1.0077316853034817,0.9384214164852568,0.3399539226669241,0.5111782043784261,0.5111782043784261,0.6015189250557846,0.9526257106934559,0.21277093184040777,0.21277093226493524,0.04428687322754449,0.6659019259826664,0.1843049421732119,0.6826651362787824,0.23785420949097158,gg,gg,0.9991952780335369,True
62,0.062,0.062,1.3267381984705118e-15,0.881949761140659,1.0077186152892945,0.9355182904199205,0.3680824765676217,0.5190822941930706,0.5190822941930706,0.5706333622864708,0.9582600585209525,0.19933361185410295,0.19933361266954966,0.04764348017597491,0.6639425306846266,0.14243405371823775,0.6926128358191102,0.24327004737142058,gg,gg,0.9991952780335369,True
63,0.063,0.063,0.0,0.8788036722527116,1.0078846143810765,0.9337713047136416,0.37954684204144384,0.5220478418292759,0.5220478418292759,0.5575628183255743,0.9597921227775439,0.19538068068832007,0.19538068120366794,0.04951643449912087,0.6627914062339756,0.12505862820621916,0.6959600128679652,0.24638903954119173,gg,gg,0.9991952780335369,True
64,0.064,0.064,1.5494333246990344e-15,0.8749447217413314,1.007955449515785,0.9316861492248518,0.40113404994216767,0.5262622935095542,0.5262622935095542,0.5340294662629785,0.962331029747547,0.1886770708257808,0.1886770708257808,0.05216250692185177,0.6613992455525213,0.0929894340378668,0.7009657375059902,0.2501020551346096,gg,gg,0.9991952780335369,True
65,0.065,0.065,1.1777525569384162e-14,0.8726630269901724,1.0081800124439588,0.93036689050724,0.4053790719632269,0.5273823744932317,0.5273823744932317,0.5285862939596465,0.9623235640444302,0.18853385391552166,0.18853385273544782,0.05332323036486235,0.660547362541843,0.08609787446142736,0.7018455357222299,0.2523433808107804,gg,gg,0.9991952780335369,True
66,0.066,0.066,9.3363359578158e-16,0.8703348621841118,1.008401252949426,0.9290230762598893,0.41057042154030754,0.5285669580506126,0.5285669580506126,0.5221741765641591,0.9623646662572648,0.18825658129246162,0.18825658129246162,0.05452700107758217,0.6596790414251654,0.07783001329478374,0.7028104218283429,0.2546047314077697,gg,gg,0.9991952780335369,True
67,0.067,0.067,0.0,0.8709335804482746,1.0089456150961125,0.9290918262128489,0.3805011662777674,0.5244309526931025,0.5244309526931025,0.5524157982679967,0.9580938810989038,0.19906861486075045,0.19906861436720621,0.052910343977494105,0.6598059339083904,0.12083248102782244,0.6967061875379955,0.2542757096764485,gg,gg,0.9991952780335369,True
68,0.068,0.068,4.670797169176177e-15,0.8711323259388399,1.0093638847235689,0.9290052839314258,0.361823567061416,0.5210353146919084,0.5210353146919084,0.57107627161944,0.9544418342620035,0.20778041717700146,0.20778041717700146,0.05191714385356916,0.6598102001255016,0.1472918921670594,0.691596051537201,0.25426462555838353,gg,gg,0.9991952780335369,True
69,0.069,0.069,0.0,0.868321637036747,1.009591894254909,0.9274006244047236,0.36901543636601575,0.5232132176957053,0.5232132176957053,0.5624264088577381,0.9552982288920281,0.20560333455898108,0.20560333537666456,0.05347748365967305,0.6587679396213824,0.1360906293027225,0.6938871238292209,0.2569529173350601,gg,gg,0.9991952780335369,True
70,0.07,0.07,2.9671794535279794e-14,0.8675330852639291,1.0099360399602815,0.9268214749074364,0.3598258682133947,0.5217007207870769,0.5217007207870769,0.5711235071549455,0.9531824258158742,0.2104673678336998,0.21046736726951265,0.053387674079765704,0.6584313524138758,0.14874431219627052,0.691285129292593,0.25781418533206024,gg,gg,0.9991952780335369,True
71,0.07100000000000001,0.07100000000000001,7.585295239143086e-15,0.8656817842467509,1.0102242125666778,0.9256999770116654,0.3592418340347645,0.5221302283250483,0.5221302283250483,0.5707060136513404,0.9526307141044884,0.21161360998455384,0.21161360908218343,0.05416738473510341,0.6577231273397229,0.14886350805741133,0.6912594707986578,0.25961566727124435,gg,gg,0.9991952780335369,True
72,0.07200000000000001,0.07200000000000001,1.345153372370178e-14,0.8691888803156501,1.010846508138942,0.9272876447227124,0.3252259416381318,0.5131009145510381,0.5131009145510381,0.606368691358126,0.9445410763250084,0.22936335007322037,0.22936334771387645,0.051255032846384795,0.658877768790728,0.1983305213766478,0.6787230689246289,0.2566711762854505,gg,gg,0.9991952780335369,True
73,0.073,0.073,0.0,0.873479425792256,1.01134815678002,0.9293429234592537,0.2951366644225364,0.5025920988807064,0.5025920988807064,0.6385113261320514,0.9352977789848763,0.24772141239676984,0.2477214101478713,0.0498627678197305,0.6603296790975214,0.24241922198607924,0.664253656980271,0.25291246490231334,gg,gg,0.9991952780335369,True
74,0.074,0.074,0.0,0.8801599713450391,1.0118241621251276,0.9326705929732796,0.261671862518622,0.48760127104474127,0.48760127104474127,0.6752909279096976,0.9225031164821902,0.27047852695648794,0.27047852695648794,0.05167950408748014,0.6626359255799783,0.292238996511195,0.6438915816487503,0.24680686807859512,gg,gg,0.9991952780335369,True
75,0.075,0.075,5.709977846449221e-15,0.8804853516214499,1.0120761389689592,0.9327268410259899,0.2544040540899668,0.4843991662613112,0.4843991662613112,0.6826371457174608,0.9191453374014333,0.2759903835071582,0.2759903835071582,0.05320212500511758,0.6627116691240864,0.30253617809686795,0.6391180336546135,0.24660341361539764,gg,gg,0.9991952780335369,True
76,0.076,0.076,5.999432721448539e-16,0.8711381438283637,1.012318280071762,0.9276517655982671,0.28252793173817786,0.4990141264112397,0.4990141264112397,0.6497289981767794,0.9299624922323377,0.2574078127358162,0.25740781353330167,0.05149974872224848,0.659337637905664,0.2593138687479581,0.657842167601748,0.2554875324570242,gg,gg,0.9991952780335369,True
77,0.077,0.077,6.759756599958311e-15,0.8647883793206214,1.0126043499907542,0.924134169045851,0.3017903548380129,0.5076940601829747,0.5076940601829747,0.6272288770748664,0.935985531505846,0.2461104333929628,0.24611043623899365,0.052824369802321684,0.6570208488549305,0.229819682968622,0.6687173643028881,0.2613878424294942,gg,gg,0.9991952780335369,True
78,0.078,0.078,0.0,0.8670275603059266,1.0129409535536595,0.925176059739848,0.28476428086113237,0.5012659839634704,0.5012659839634704,0.6452705874188822,0.9300906575377701,0.25704859437835814,0.25704859141205105,0.05275817277889253,0.6577677729090377,0.254570993035855,0.6596920565724118,0.2595025314963111,gg,gg,0.9991952780335369,True
79,0.079,0.079,3.3700120602095374e-14,0.8596631772642224,1.013176797804313,0.9211313097409646,0.30825608815880623,0.511382046322062,0.511382046322062,0.6180250719120954,0.9371826169246973,0.24359679642746762,0.24359679392182262,0.05486335551877252,0.6550946539225745,0.2186956785146487,0.6724375065379807,0.2661785010140035,gg,gg,0.9991952780335369,True
