step,t,t_over_T1,concurrence,xi2_ku,xi2_win,norm_j,fid_gg,fid_ge,fid_eg,fid_ee,fid_plusplus,fid_plusminus,fid_minusplus,fid_minusminus,fid_phi_plus,fid_phi_minus,fid_psi_plus,fid_psi_minus,best_match_label,steady_state_label,steady_state_fidelity,steady_state_close_to_one
16,0.016,0.016,3.4615851309503787e-14,0.968467225058521,1.0006207842211916,0.9838020069485958,0.4376927639627579,0.5049202526735618,0.5049202526735618,0.5463845909748682,0.9890013609605107,0.10421813315991797,0.10421813314358132,0.012388885729599864,0.6958405846927148,0.07692176268542726,0.7029104085339514,0.12572144087028397,ee,ee,0.9999999999925805,True
17,0.017,0.017,1.024011333627256e-14,0.9665913438391956,1.0006861758198526,0.9828166395755215,0.4309770723088944,0.5046792508573688,0.5046792508573688,0.5521380902022099,0.9877967687372669,0.10974248651835071,0.10974248748661179,0.013066957720851712,0.6951657647588513,0.08568702944629959,0.7018958134827907,0.12940077089121627,ee,ee,0.9999999999925805,True
18,0.018000000000000002,0.018000000000000002,1.7682578491717837e-14,0.9651448700383304,1.0007807942280285,0.9820345607085821,0.40666390157007537,0.5016042888456458,0.5016042888456458,0.5756828519098963,0.9839084370387233,0.12598650259629687,0.12598650278061105,0.013379432931084706,0.6946369887279252,0.11943925666839049,0.6969463852883534,0.1322099134338643,ee,ee,0.9999999999925805,True
19,0.019,0.019,6.640778964055183e-15,0.9628627179605301,1.000864642230836,0.9808317416419297,0.42087566016074673,0.5044264333255372,0.5044264333255372,0.5603317101585542,0.9856186091401288,0.11906280110449875,0.11906279962393657,0.014285795127446597,0.6938141128290454,0.09864037491919324,0.7001928851650813,0.13646236418604374,ee,ee,0.9999999999925805,True
20,0.02,0.02,2.0986381035759116e-13,0.9606971923104546,1.0009516103095988,0.9796855883914022,0.43055472090694796,0.5062625959037828,0.5062625959037828,0.5495625535662579,0.9863844323676194,0.11577708591548276,0.1157770862391955,0.015398379970168394,0.6930323589257361,0.08427643478075844,0.7020665798488376,0.1403785933888401,ee,ee,0.9999999999925805,True
21,0.021,0.021,0.0,0.9586378710958752,1.0010385336089271,0.9785925231249885,0.43488460711710236,0.5073142009234524,0.5073142009234524,0.5441874507698623,0.9864040181285981,0.11562388165534433,0.11562388160587722,0.016412196890899955,0.692288543273703,0.07746730425938927,0.7028504938966628,0.1440020143831984,ee,ee,0.9999999999925805,True
22,0.022,0.022,0.0,0.9569349324597697,1.001122998941634,0.9776816971825705,0.42206231655042437,0.5062566114590538,0.5062566114590538,0.55612218770346,0.9844432371239586,0.12367362064342105,0.12367361965801794,0.016769014197480597,0.691671227268812,0.09486520628970763,0.7007143445339269,0.1469384927661762,ee,ee,0.9999999999925805,True
23,0.023,0.023,0.0,0.954185828461256,1.0010771155855682,0.9762987072961697,0.4629237593645951,0.5106990491386874,0.5106990491386874,0.5138818496828149,0.9876250065824517,0.11005155222558344,0.11005155222558344,0.019343444147118315,0.6907062597305677,0.03602534089623792,0.7061884839143934,0.15140958611993233,ee,ee,0.9999999999925805,True
24,0.024,0.024,6.96692324057141e-14,0.9527086271743477,1.001250740837981,0.9754581098633415,0.4327013962004081,0.5087134062810321,0.5087134062810321,0.543314680701816,0.984800910367125,0.12206497877710165,0.12206497971048075,0.019169248052380884,0.690152744947534,0.07816987387275694,0.7027727021012675,0.15391292551759192,ee,ee,0.9999999999925805,True
25,0.025,0.025,0.0,0.9512499043486113,1.0013839485028313,0.9746462142189981,0.41359744730056985,0.5067054425506886,0.5067054425506886,0.5616371965650724,0.98196931900948,0.13297838247162683,0.13297838352051197,0.01922959940941942,0.689613184757697,0.10456024379335693,0.6993333651504353,0.15631268473270532,ee,ee,0.9999999999925805,True
26,0.026000000000000002,0.026000000000000002,0.0,0.9495206397693207,1.001493709044436,0.9737065510619198,0.40651579892085743,0.5061275664792836,0.5061275664792836,0.5678157078905565,0.980475255923106,0.1383408717547612,0.13834087120649585,0.01979646847327577,0.6889823636573117,0.1138994412993723,0.6978731383795271,0.15907014122327406,ee,ee,0.9999999999925805,True
27,0.027,0.027,0.0,0.9476766615097557,1.001603385718297,0.972707357181764,0.4033929055405626,0.5061581918428731,0.5061581918428731,0.5699841519027078,0.9795488440711796,0.14153464798316884,0.14153464689466608,0.020493383177717497,0.6883108516932993,0.11762627819091734,0.6972546585703452,0.16195113905510086,ee,ee,0.9999999999925805,True
28,0.028,0.028,0.0,0.9460369945438012,1.0017226409645092,0.9718076532896922,0.39558717961563794,0.5053050250688775,0.5053050250688775,0.5769267255068247,0.9778109935449886,0.14738273339899377,0.14738273416911093,0.02103180262886828,0.6877100858293096,0.12801758132743143,0.6954218136290191,0.1644835488693124,ee,ee,0.9999999999925805,True
29,0.029,0.029,1.2924123576896207e-14,0.9433867650915926,1.0018107293444511,0.9704028207516874,0.4135126165955587,0.5089216055768556,0.5089216055768556,0.5576781461295084,0.9801825267503467,0.13916447333743304,0.13916447333743304,0.022555099334001162,0.6867547229750603,0.1018113413407304,0.6997388446945053,0.168427879139553,ee,ee,0.9999999999925805,True
30,0.03,0.03,0.0,0.9419810612404302,1.0019537387287398,0.9696103676113088,0.3993923899648916,0.5071484155516036,0.5071484155516036,0.5710400056433244,0.9776053544728662,0.14793714703732633,0.14793714862875829,0.0227374901409884,0.6862325301387125,0.12118532826384919,0.6966448996537496,0.17054299920964458,ee,ee,0.9999999999925805,True
31,0.031,0.031,6.9332018425016795e-15,0.939842219534911,1.0020729548266534,0.9684513407240705,0.40373829921539484,0.5084725743704583,0.5084725743704583,0.5656029242965578,0.9778651306382162,0.1469970779373904,0.14699707907519258,0.023738260976683436,0.6854542345789097,0.11429690173592655,0.6978081528998983,0.1736447509148338,ee,ee,0.9999999999925805,True
32,0.032,0.032,1.6674487311740815e-15,0.9395216146935725,1.0023088152055564,0.9681722107182453,0.37276245718096057,0.5027023790719409,0.5027023790719409,0.5963461969923459,0.971675867244291,0.1662929326151396,0.16629293224194563,0.023224031414958275,0.6853006541130648,0.1579356098029901,0.6892433120140938,0.17424988003732197,ee,ee,0.9999999999925805,True
33,0.033,0.033,0.0,0.9390598004260965,1.0024754214642455,0.9678537966646962,0.3513643700265175,0.4976510412528915,0.4976510412528915,0.6174382250522673,0.9661669972075972,0.18157398924686668,0.18157398924686668,0.024148146881461146,0.6851089903708266,0.1879163473274534,0.6816798709123717,0.17500191802682138,ee,ee,0.9999999999925805,True
34,0.034,0.034,1.1938990377921566e-14,0.9378087717703388,1.0026088685287369,0.9671445177843001,0.3432436252019325,0.4958377399931001,0.4958377399931001,0.6248789362390967,0.9636127276651237,0.18817037655780552,0.18817037576088722,0.02518666443432805,0.6846435909356405,0.1988794222332236,0.6785624329508516,0.17681389478983559,ee,ee,0.9999999999925805,True
35,0.035,0.035,2.4080130250903053e-16,0.9353758380930478,1.0027545028914597,0.9658190410794757,0.35045001665001535,0.4985909320798298,0.4985909320798298,0.6164405492223376,0.9651885074394224,0.18407830270868222,0.18407830270868222,0.025328049441407118,0.6837559955357404,0.18786139428967724,0.6816950172441766,0.1802158110958315,ee,ee,0.9999999999925805,True
36,0.036000000000000004,0.036000000000000004,1.7774247785401487e-14,0.9346703007586641,1.0029026287346205,0.9653834222364759,0.3365141207556783,0.4949326823279243,0.4949326823279243,0.629953590718717,0.9609885056245204,0.1946656958554797,0.1946656971262894,0.02667657524665784,0.6834814664951268,0.20721093621401876,0.6760648104385478,0.18125421970072364,ee,ee,0.9999999999925805,True
37,0.037,0.037,1.6550698528697283e-14,0.9314166423072552,1.0030428148430959,0.9636343245702937,0.3529495725079956,0.5005078262574355,0.5005078262574355,0.6118908652501169,0.9650837413609169,0.18426980461749742,0.18426980197647155,0.026508066105216305,0.6823023936140761,0.1828859627708368,0.6830466489350372,0.18564332379189485,ee,ee,0.9999999999925805,True
38,0.038,0.038,0.0,0.9329418531851837,1.0033631636719227,0.9642690153945674,0.31767101920085805,0.48956382441916224,0.48956382441916224,0.6478731721564457,0.9544073771496517,0.21005850932635783,0.21005850932635783,0.029281896895024955,0.6827903670421727,0.23334917680288134,0.6674939413098949,0.18384045984063188,ee,ee,0.9999999999925805,True
39,0.039,0.039,1.9366073415044704e-14,0.9340534162052279,1.003531551248854,0.9647623370961255,0.29280792552325374,0.480127281112148,0.480127281112148,0.6732154979012899,0.9451146266832723,0.2297278278210022,0.22972783059924531,0.0347652298491418,0.6831565898494463,0.2687985654857788,0.6540239530726587,0.1824748775681179,ee,ee,0.9999999999925805,True
40,0.04,0.04,0.0,0.9290670863559908,1.0036402697355784,0.9621316430177157,0.3198834966100866,0.49163497807819356,0.49163497807819356,0.643633937309565,0.9544881038893428,0.20983918734522894,0.20983918693275452,0.02979116327117848,0.6813681567819506,0.2287521182058763,0.6690833045416128,0.1890434736338891,ee,ee,0.9999999999925805,True
41,0.041,0.041,2.2270813665459244e-14,0.9282423894657841,1.0037859989229692,0.961634712260795,0.3111641585816016,0.4889951046704532,0.4889951046704532,0.6518776278036154,0.9512673993288763,0.2169149817522135,0.21691498245836421,0.031402745132017566,0.6810518916890939,0.24069876618581054,0.6648790145256717,0.19017970666374076,ee,ee,0.9999999999925805,True
42,0.042,0.042,0.0,0.9282595323091763,1.0039314671037487,0.9615739190981748,0.296717804467305,0.48376752236973963,0.48376752236973963,0.666255591430638,0.9457752001555382,0.22838817401892375,0.22838817459174607,0.034452440993425655,0.6810343803436971,0.26101751165460746,0.6571680596389607,0.19024240534086043,ee,ee,0.9999999999925805,True
43,0.043000000000000003,0.043000000000000003,2.2187113257743363e-15,0.9279906494739414,1.0040749193428957,0.9613659600508281,0.28589620299648044,0.4796392964521288,0.4796392964521288,0.6768719610901378,0.9412782400544417,0.2372758771919814,0.23727587553559362,0.03735796156393188,0.6809157846710825,0.27612675492168,0.6509639123764253,0.19066644745671374,ee,ee,0.9999999999925805,True
44,0.044,0.044,0.0,0.9284939890997267,1.0042159336896885,0.9615591265587692,0.271141313945464,0.4732308503634398,0.4732308503634398,0.6918001968780572,0.9347958457312675,0.24938748244026085,0.249387478661748,0.04205379797790928,0.6810715490514094,0.29706342478096387,0.6416800785613033,0.19010931657593275,ee,ee,0.9999999999925805,True
45,0.045,0.045,0.0,0.9298565646637784,1.0043566049805435,0.9621970271478775,0.25306481963204924,0.4643149247260354,0.4643149247260354,0.7104797663677063,0.9261393111004765,0.26443484523175503,0.2644348427461346,0.0491366218665905,0.6815319982352134,0.3230130596970175,0.6290171406767631,0.18845194448855354,ee,ee,0.9999999999925805,True
46,0.046,0.046,0.0,0.931752356007832,1.004483204728647,0.9631166924428793,0.2343225974299563,0.453899213389318,0.453899213389318,0.7300985745108638,0.9162008142782943,0.2803584949955851,0.2803584949955851,0.0580889074518823,0.682183719729707,0.35010910855450533,0.6143481196415997,0.1860789609916009,ee,ee,0.9999999999925805,True
47,0.047,0.047,1.6897290858186587e-15,0.9330467943170704,1.0045787443971632,0.9637396347617025,0.22040353864300358,0.4455316232710329,0.4455316232710329,0.7445974922631682,0.9080940134603642,0.29244042087461963,0.2924404212685678,0.06574556485839232,0.6826274059442935,0.37016613835509216,0.6024757505620276,0.18444463845220463,ee,ee,0.9999999999925805,True
48,0.048,0.048,0.0,0.930284587710499,1.0048238229142317,0.9621946802598084,0.22652130911632237,0.4502339957016669,0.4502339957016669,0.7370663435168169,0.9114595522104394,0.28757990073710826,0.28757990073710826,0.061944388034257176,0.6816063027665522,0.3605434041248483,0.6082832019233032,0.18818301737646506,ee,ee,0.9999999999925805,True
49,0.049,0.049,9.706536789610976e-15,0.9239940265360965,1.0050132945658057,0.9588455972244614,0.2496850049805166,0.46505472567411116,0.46505472567411116,0.710707817984461,0.9235963126903635,0.26873512969524493,0.26873512969524493,0.05032632101263382,0.6793419859432589,0.3254883567672172,0.6277398582286906,0.19620006660210096,ee,ee,0.9999999999925805,True
50,0.05,0.05,3.628499410657238e-15,0.9247158729798477,1.005152522431747,0.9591536256846566,0.2381303440348454,0.45891912661791073,0.45891912661791073,0.722551319767914,0.9174832130814365,0.27851392526307206,0.2785139250270863,0.05553876652283956,0.6795757773088453,0.3419988896240465,0.6188996360444228,0.19538876645184264,ee,ee,0.9999999999925805,True
51,0.051000000000000004,0.051000000000000004,0.0,0.9244493406143462,1.0053106408041834,0.9589399650936791,0.23203756560087124,0.4558067403615561,0.4558067403615561,0.7284497230639649,0.9140138786550979,0.28386694908631055,0.28386695239168375,0.05846171132990178,0.6794554958995219,0.35045778629369934,0.6141492815481586,0.1958066114612435,ee,ee,0.9999999999925805,True
52,0.052000000000000005,0.052000000000000005,3.9051878050755384e-15,0.925249880187835,1.0054400346503718,0.9592933453594448,0.22165523343474336,0.4497240208909321,0.4497240208909321,0.7391654534394679,0.9079937319807139,0.2927981716155629,0.2927981716155629,0.06392084790953695,0.6797187197544226,0.3653478781692778,0.6054097190475276,0.1948908977233379,ee,ee,0.9999999999925805,True
53,0.053,0.053,4.4094502354985465e-16,0.9221752705300085,1.0057069884157643,0.9575710373097782,0.22848979607590453,0.45485655820784,0.45485655820784,0.7307553872533731,0.9116669106881564,0.28745648530230045,0.2874564830827748,0.06000839193663216,0.678582554208386,0.3545937676195936,0.6117705942306654,0.19881075706314946,ee,ee,0.9999999999925805,True
54,0.054,0.054,0.0,0.9235741719196691,1.0058273834580662,0.958239705116248,0.21623746732604365,0.4473480946109326,0.4473480946109326,0.7436401833012753,0.904456469312406,0.29792228404312243,0.29792228404312243,0.06665685648649669,0.6790596423199197,0.3723403908633585,0.6011344552857715,0.19717505464014068,ee,ee,0.9999999999925805,True
55,0.055,0.055,3.564206221828847e-15,0.9184236196568556,1.0061290181664881,0.955420784209607,0.23135058619438512,0.45800522398770127,0.45800522398770127,0.725905872594695,0.9128434517317878,0.28575930885801726,0.28575930885801726,0.0583101688529679,0.6771800651776152,0.34912690538147184,0.6149068254124007,0.20353664648237682,ee,ee,0.9999999999925805,True
56,0.056,0.056,4.1324365804285e-15,0.9169684224680231,1.0063489169396231,0.9545592672945012,0.23097135431205165,0.45841859949042224,0.45841859949042224,0.7255046579931355,0.912432751618541,0.28640567528152555,0.28640567528152555,0.05839588707494195,0.6766270657337448,0.34911401886447313,0.6149141433334844,0.20536752675622078,ee,ee,0.9999999999925805,True
57,0.057,0.057,1.0487487614452284e-15,0.9198901300467656,1.006476801958215,0.9560180562977786,0.2134013224579837,0.44733497204982525,0.44733497204982525,0.7444747955005244,0.9022355732235335,0.3011489451948019,0.30114894902718153,0.06774657854804778,0.6776435176338286,0.37494281079220143,0.5995147132713131,0.20198827443406425,ee,ee,0.9999999999925805,True
58,0.058,0.058,0.0,0.918184570002776,1.0067155848399367,0.9550180923264635,0.21429415630224208,0.44861357215536585,0.44861357215536585,0.7426774133705124,0.9025893032563793,0.3006974498420406,0.3006974498420406,0.06704225580085683,0.6769984549656408,0.3730480099533298,0.6006955820295836,0.20413988334995936,ee,ee,0.9999999999925805,True
59,0.059000000000000004,0.059000000000000004,3.7720477782943185e-15,0.9239112660255133,1.006868032240869,0.9579191495954614,0.1894453721475466,0.4304544509874725,0.4304544509874725,0.7704079323462505,0.8864403067493868,0.32196529544095537,0.3219652972897352,0.08306795855134702,0.6790046517474269,0.41032988455083624,0.5758727167043923,0.19736434051103388,ee,ee,0.9999999999925805,True
60,0.06,0.06,1.2689502226770344e-15,0.9227902288645025,1.0070826384736336,0.9572358143984825,0.1886592653761841,0.4304724078450745,0.4304724078450745,0.7705807509637431,0.8857659383448423,0.32285353087194935,0.32285353087194935,0.08336622675220125,0.6785713724127732,0.4110083998046425,0.5753886471681788,0.1988489188852814,ee,ee,0.9999999999925805,True
61,0.061,0.061,1.7342355849991886e-15,0.9219018518473956,1.0072860905274788,0.9566783046547918,0.18713528690563372,0.42988551491309046,0.42988551491309046,0.7716069417330047,0.884580902404635,0.32436495496165746,0.3243649578455322,0.08421046874966599,0.67822254584323,0.41280875286958457,0.5740983657477682,0.200035442634368,ee,ee,0.9999999999925805,True
62,0.062,0.062,0.0,0.9150074681132087,1.0077041093471897,0.9528966596842385,0.20518070436436942,0.4446203681375353,0.4446203681375353,0.7500175564818643,0.896314216845873,0.3094102940916926,0.3094102940916926,0.0717731914675291,0.6757055624843146,0.3847693548373572,0.5932558837281294,0.20837946143387281,ee,ee,0.9999999999925805,True
63,0.063,0.063,0.0,0.9120935850479841,1.0080252058163153,0.9512266402111359,0.21019027409565114,0.44890697402464597,0.44890697402464597,0.7434951956937361,0.8991907618914345,0.3055719019019984,0.3055719019019984,0.06861215296187198,0.6746171830486083,0.37663870443653574,0.5984507384241144,0.21187651199592744,ee,ee,0.9999999999925805,True
64,0.064,0.064,2.3519055626641805e-15,0.907562215587412,1.0084048906078011,0.9486821555505345,0.22073677540410766,0.4568726354266578,0.4568726354266578,0.7306230669646265,0.9051123283629602,0.2973454452829876,0.2973454481445073,0.06279379604707734,0.6729435950475404,0.36011346528711247,0.6085378312963851,0.21713341033680608,ee,ee,0.9999999999925805,True
65,0.065,0.065,0.0,0.9019406632254642,1.008789389746795,0.9455592134154321,0.23534845688601885,0.4669300927478475,0.4669300927478475,0.7131365092423351,0.9127149608119723,0.28617413924422197,0.28617413924422197,0.05621511325274933,0.6708805107810296,0.33744914590769803,0.6213920467015709,0.2234263800965757,ee,ee,0.9999999999925805,True
66,0.066,0.066,0.0,0.9029299393064415,1.0089579983368118,0.9459985768420984,0.22617452681863753,0.46179136207659416,0.46179136207659416,0.7227327024849876,0.9076998212062082,0.29365300957972257,0.2936530103221892,0.060140411269782285,0.671205376291831,0.3506862238236157,0.6140188712636384,0.22244853316944863,ee,ee,0.9999999999925805,True
67,0.067,0.067,5.065717810504022e-15,0.9048161982226989,1.0090913009860358,0.9469236255943636,0.21466394015667045,0.4547087801557057,0.4547087801557057,0.735118523297457,0.9010985116619753,0.3030694838959289,0.3030694844054735,0.06572117670266327,0.6718547576010431,0.36754732373867677,0.604076952724184,0.22047944278059903,ee,ee,0.9999999999925805,True
68,0.068,0.068,0.0,0.9073833227490582,1.0091871922002962,0.9482209171831011,0.2019124161507301,0.44614344966978225,0.44614344966978225,0.7490950679571101,0.8932952145802668,0.31362548950574104,0.3136254926851818,0.0728132379273567,0.6727518683001343,0.38641553841968035,0.5921849640676706,0.2177267179256567,ee,ee,0.9999999999925805,True
69,0.069,0.069,1.9799700073930282e-15,0.9068535926955145,1.009407667862233,0.9478405602394674,0.19917046227520185,0.4447270957806312,0.4447270957806312,0.7515096456560842,0.8914169185905124,0.31610814903254403,0.31610814531595083,0.07434501079575624,0.6725276581921876,0.3900540634703244,0.5897947358839492,0.21841828899277616,ee,ee,0.9999999999925805,True
70,0.07,0.07,6.348762661423368e-15,0.916206167247305,1.0095415745530225,0.952652477215521,0.17019588881112765,0.4208810180692926,0.4208810180692926,0.7853354039451564,0.8710517346641093,0.34076484075387153,0.3407648393014903,0.09501333295451533,0.6758243084697386,0.4347181171049937,0.5576918133348282,0.20799400010913643,ee,ee,0.9999999999925805,True
71,0.07100000000000001,0.07100000000000001,1.7243151351209463e-15,0.9177445999722729,1.0095749649571988,0.953436189991397,0.16289451484317163,0.41475319294672514,0.41475319294672514,0.7933630662660073,0.8653330381646921,0.34714578739578644,0.34714578739578644,0.1008877860655777,0.6763649853989905,0.4455221517799257,0.5490992766274451,0.2062290147535582,ee,ee,0.9999999999925805,True
72,0.07200000000000001,0.07200000000000001,3.3859633846722303e-16,0.9022620632751004,1.009444679099564,0.9454206567142727,0.19852841921958728,0.4465175132267756,0.4465175132267756,0.7495536588702136,0.8907727166322529,0.31703344827594093,0.31703344850892595,0.0741861496511736,0.6709038025568771,0.3887573993474538,0.5906502217493905,0.22335642991381055,ee,ee,0.9999999999925805,True
73,0.073,0.073,4.551480720094148e-16,0.9013809397874917,1.0097058336428628,0.9448366965158738,0.19698494286516122,0.4459876829348096,0.4459876829348096,0.7505910375332822,0.8896370426218846,0.318529047942172,0.3185290485138474,0.0749962735849814,0.6705477119329967,0.390583844215685,0.5894440267215348,0.22442318512449388,ee,ee,0.9999999999925805,True
74,0.074,0.074,2.1272046624165597e-16,0.8999459182234435,1.0099959258532218,0.9439487045803729,0.1970076837582261,0.44666173734435066,0.44666173734435066,0.7497830068261561,0.8894838694981267,0.31875827598336137,0.3187582769904081,0.0748651603288013,0.6699898977256717,0.39000016511546143,0.5898303749468254,0.22608304669973492,ee,ee,0.9999999999925805,True
75,0.075,0.075,0.0,0.9039547768261256,1.0100756481904836,0.9460114689655855,0.1827601133139162,0.43579591864442213,0.43579591864442213,0.7660042921336754,0.8799663315435026,0.3306095039496658,0.33060950442461673,0.08398799825739937,0.67140097909526,0.411563555062465,0.5749916870219475,0.2218574435756577,ee,ee,0.9999999999925805,True
76,0.076,0.076,0.0,0.8939787557251568,1.0104998870638542,0.9405794037105034,0.20503111151828846,0.4541440095277581,0.4541440095277581,0.7385585153051033,0.8941144986190018,0.3127531591881319,0.3127531591881319,0.07021551621786004,0.6677864048821988,0.37625490651234184,0.598692112295952,0.2325108974962418,ee,ee,0.9999999999925805,True
77,0.077,0.077,1.0437614314517951e-15,0.8873233959868703,1.0109166779831422,0.9368785278958238,0.21946053156652104,0.4649895301002469,0.4649895301002469,0.7206986533072219,0.9020929294128114,0.3018209402148983,0.30182093880848604,0.06353429517743236,0.6653486805893651,0.35338451565488377,0.612469906164473,0.23939745246885596,ee,ee,0.9999999999925805,True
78,0.078,0.078,6.988767203841562e-16,0.8838974020306546,1.0112770791625891,0.9349014787770044,0.2249062255415237,0.4692481996223259,0.4692481996223259,0.7134629941455106,0.9047496609308696,0.298024124417032,0.29802412349863483,0.061573639661800815,0.6640690854510176,0.3444190820071683,0.6175560670492513,0.24292437042884124,ee,ee,0.9999999999925805,True
79,0.079,0.079,0.0,0.881029887132487,1.011626234520672,0.9332226672280669,0.22869704756740786,0.47233720221605685,0.47233720221605685,0.7081615601254889,0.9064550857218914,0.29553641418371585,0.29553641418371585,0.06046187611712339,0.6629900487836096,0.3379931020080998,0.621096339543989,0.2458540262018137,ee,ee,0.9999999999925805,True
