step,t,t_T1,Xi2_KU,Xi2_W
0,0.0,0.0,0.9999999999999999,1.0
1,0.02,0.02,0.9488609730331323,1.0036393565272177
2,0.04,0.04,0.9029608672056704,1.0069773218833014
3,0.06,0.06,0.8641696650919154,1.0166933444654251
4,0.08,0.08,0.8298305714195847,1.0259108816013776
5,0.1,0.1,0.7965947157863841,1.0415800597061442
6,0.12,0.12,0.7694045985262784,1.0503922530380496
7,0.14,0.14,0.7450153751256698,1.0678778106400375
8,0.16,0.16,0.7186399865831207,1.0899402187350382
9,0.18,0.18,0.6958183216735735,1.1207210318950154
10,0.2,0.2,0.6777103733568178,1.151053081395591
11,0.22,0.22,0.6648617008505319,1.1798414166666786
12,0.24,0.24,0.6478653728257399,1.230430764203757
13,0.26,0.26,0.6329584843924594,1.2646182533092656
14,0.28,0.28,0.6308588964009553,1.302107579188318
15,0.3,0.3,0.627577122588204,1.3551210813478025
16,0.32,0.32,0.6227419529179669,1.394365975045387
17,0.34,0.34,0.6184938482522431,1.4749528903267128
18,0.36,0.36,0.6184409790252122,1.5058228194389949
19,0.38,0.38,0.6125085032370214,1.5726097234689251
20,0.4,0.4,0.6157784859096435,1.6429261629221836
21,0.42,0.42,0.6104021174229703,1.7409710350570184
22,0.44,0.44,0.6102757959231591,1.8766353666558562
23,0.46,0.46,0.6083947910744973,1.9869773311644738
24,0.48,0.48,0.614185025297709,2.1061818166157478
25,0.5,0.5,0.6171449736129567,2.180668834826294
26,0.52,0.52,0.6200704806914887,2.2919450615485735
27,0.54,0.54,0.6263213953666387,2.4168492427859225
28,0.56,0.56,0.6263568608010425,2.584979485801234
29,0.58,0.58,0.6324871935551353,2.6797250739609924
30,0.6,0.6,0.6403460802326877,2.938547597350717
31,0.62,0.62,0.6461447081537319,3.228226164397322
32,0.64,0.64,0.6527205111671874,3.5907729083578914
33,0.66,0.66,0.6572904331253714,3.781977874614945
34,0.68,0.68,0.664914763730017,3.911699172322148
35,0.7000000000000001,0.7000000000000001,0.6796513806589222,4.296167934060898
36,0.72,0.72,0.6885296680406193,4.320172669206066
37,0.74,0.74,0.6993097742945251,4.476233908657011
38,0.76,0.76,0.6958534169043941,4.711315001829864
39,0.78,0.78,0.7033248348416674,4.592714966059526
40,0.8,0.8,0.7059936746392187,4.98210792211443
41,0.8200000000000001,0.8200000000000001,0.7159112390091908,5.302377193715971
42,0.84,0.84,0.7189539405612657,5.308238326445954
43,0.86,0.86,0.7317356507556093,5.718095039149117
44,0.88,0.88,0.7429832670550351,5.9245908049187275
45,0.9,0.9,0.7483961037783193,6.192719831738078
46,0.92,0.92,0.751841056809168,6.554822021070624
47,0.9400000000000001,0.9400000000000001,0.7569107924092617,7.097008687837919
48,0.96,0.96,0.7579877872565267,7.0521793453467545
49,0.98,0.98,0.7771995239906941,7.709754088942783
50,1.0,1.0,0.7870223573960744,7.656987583968736
51,1.02,1.02,0.8021153137041107,8.099812719104788
52,1.04,1.04,0.813649893911857,7.396576194079413
53,1.06,1.06,0.8183453424351551,8.577508629883637
54,1.08,1.08,0.8308403828092281,8.112110123200644
55,1.1,1.1,0.826405775872163,7.731174420177118
56,1.12,1.12,0.8387854050409516,7.763117185341909
57,1.1400000000000001,1.1400000000000001,0.845297519707384,7.8670993356185015
58,1.16,1.16,0.8391188729262014,8.221669638557234
59,1.18,1.18,0.8536538764411385,8.466797931425388
60,1.2,1.2,0.8614687282039956,9.019511382459495
61,1.22,1.22,0.8590714166610663,9.221435057196167
62,1.24,1.24,0.870769978230259,9.03850656256644
63,1.26,1.26,0.8789428630034832,8.99579310785877
64,1.28,1.28,0.8941012656770071,8.786200252233963
65,1.3,1.3,0.8974787087875664,8.712056891905391
66,1.32,1.32,0.8959249947923102,8.770802681868808
67,1.34,1.34,0.9010671186977978,9.130360042955505
68,1.36,1.36,0.9062925880029568,9.495058550449276
69,1.3800000000000001,1.3800000000000001,0.9122713631293701,9.607788288963569
70,1.4000000000000001,1.4000000000000001,0.9142986958077084,9.719956667411152
71,1.42,1.42,0.918352772908984,10.081309213103378
72,1.44,1.44,0.924957679011176,10.181450204491059
73,1.46,1.46,0.9390732865955111,10.406829926529502
74,1.48,1.48,0.9494245383279162,9.316404360342096
75,1.5,1.5,0.9461470505823987,9.533523688464422
76,1.52,1.52,0.9468995761762465,9.431772449827276
77,1.54,1.54,0.9490239388513518,9.702429352785416
78,1.56,1.56,0.9560942899840603,9.535738544929073
79,1.58,1.58,0.9630928228754964,9.441212557453571
80,1.6,1.6,0.9554411970735319,9.850455181614866
81,1.62,1.62,0.9560493554700433,9.70873245189653
82,1.6400000000000001,1.6400000000000001,0.9580788392900069,9.768571929192493
83,1.6600000000000001,1.6600000000000001,0.9607835428299215,9.66974464998048
84,1.68,1.68,0.9660888780255215,9.745010423042046
85,1.7,1.7,0.9625454344534679,9.886430089547828
86,1.72,1.72,0.9651983059445499,9.690429934672487
87,1.74,1.74,0.9714219837502065,9.697959992830658
88,1.76,1.76,0.9694867355405864,10.298078212043519
89,1.78,1.78,0.9702608978758459,10.453428278132833
90,1.8,1.8,0.9733284093660349,10.380976574221652
91,1.82,1.82,0.9686806289260445,10.46744327645487
92,1.84,1.84,0.9755249994899825,10.75897953622304
93,1.86,1.86,0.9779745798116042,10.843575900007474
94,1.8800000000000001,1.8800000000000001,0.9724272744925554,12.748858258022215
95,1.9000000000000001,1.9000000000000001,0.9652103711383347,14.659005813594856
96,1.92,1.92,0.9723164889248088,12.41899903846495
97,1.94,1.94,0.9725187253431403,12.990218561876672
98,1.96,1.96,0.9633986524315487,17.669163443485434
