step,t,Xi2_KU,Xi2_W,J_norm,t_T1
0,0.0,1.0000000000000002,0.9999999999999983,23.00000000000002,0.0
1,0.02,0.9274716486870648,0.9275896147627697,22.998537549979076,0.02
2,0.04,0.8648232708459591,0.8652297995053327,22.994596179661542,0.04
3,0.06,0.8101270400372692,0.8109255958825743,22.988672727115137,0.06
4,0.08,0.7618713868508904,0.7631299535347863,22.981026114552975,0.08
5,0.1,0.7188209633077226,0.7205726468615282,22.972026653597137,0.1
6,0.12,0.6805832965705314,0.6828426257847675,22.96191737909461,0.12
7,0.14,0.6460590490784981,0.6488292298173173,22.950846209872182,0.14
8,0.16,0.6147278771687068,0.6180071794940105,22.93889276664035,0.16
9,0.18,0.5864967443203625,0.5902731145270775,22.926302582421908,0.18
10,0.2,0.5606927445428695,0.5649560511341628,22.913042632403627,0.2
11,0.22,0.5372201392905281,0.5419510849183952,22.899373101753067,0.22
12,0.24,0.515582781089481,0.5207678861932861,22.885192375126643,0.24
13,0.26,0.49543683956805945,0.501066057127145,22.870417383680103,0.26
14,0.28,0.4770456542119755,0.4830982986053748,22.85544324786123,0.28
15,0.3,0.46000212186740763,0.46646061342954764,22.840190031076357,0.3
16,0.32,0.44413693418750283,0.45098212341461896,22.82474426655035,0.32
17,0.34,0.4292995715160042,0.43651860395967307,22.80897808029785,0.34
18,0.36,0.4153872854303086,0.42296820528949886,22.792892222148293,0.36
19,0.38,0.4020880486528792,0.4100198093844118,22.77638273629225,0.38
20,0.4,0.38995594448664045,0.39821900586840686,22.76005161449435,0.4
21,0.42,0.37833638124471614,0.3869234397847976,22.743277350416985,0.42
22,0.44,0.3674754488053788,0.37637161548384784,22.726484053393715,0.44
23,0.46,0.35718266269282073,0.3663778098288055,22.709480507191152,0.46
24,0.48,0.3473161579200812,0.3568022863088662,22.69213043183328,0.48
25,0.5,0.33819818039517946,0.3479595350094941,22.675019997400582,0.5
26,0.52,0.3295028936051833,0.33953108295504286,22.657715649326963,0.52
27,0.54,0.32127049243647154,0.3315561106317584,22.640341890198926,0.54
