step,t,Xi2_KU,Xi2_W,J_norm,t_T1
0,0.0,1.0000000000000002,0.9999999999999996,12.000000000000005,0.0
1,0.02,0.928813393654575,0.9290353921283406,11.998566201996006,0.02
2,0.04,0.8669313787346411,0.8676946287716016,11.994721067346656,0.04
3,0.06,0.8127658547747211,0.8142758015477951,11.988868556733792,0.06
4,0.08,0.7648601237739504,0.7672379707161032,11.98138962977307,0.08
5,0.1,0.7228321791188729,0.7261370340054047,11.972658332861208,0.1
6,0.12,0.6846851252488163,0.6889619026376291,11.962690244285687,0.12
7,0.14,0.650587407903233,0.6558284812646602,11.951944237806817,0.14
8,0.16,0.6195704814883105,0.6257873714248351,11.940225828923285,0.16
9,0.18,0.5911247834727705,0.5983178025277461,11.927631654675256,0.18
10,0.2,0.5654079111682159,0.5735391927853253,11.914601417369958,0.2
11,0.22,0.5421012672295975,0.5511379534089649,11.901168514277991,0.22
12,0.24,0.5205610946809307,0.5304664771977404,11.887382411622113,0.24
13,0.26,0.5001475549206804,0.5109201394086811,11.872770847211479,0.26
14,0.28,0.4821018759538387,0.4936788233603091,11.858395372013556,0.28
15,0.3,0.46439292143888283,0.47677907287083954,11.843025855999256,0.3
16,0.32,0.44832899059231296,0.4614885111033139,11.827582190410542,0.32
17,0.34,0.43367436089189904,0.4475613723419602,11.81223406045689,0.34
18,0.36,0.42041074346830665,0.43498484794984643,11.797071712397381,0.36
19,0.38,0.4080587457225957,0.42329669568982653,11.781790666836748,0.38
20,0.4,0.395741556884903,0.41164990319556144,11.765592236004942,0.4
21,0.42,0.3845189082521444,0.40106066421968173,11.74964841097788,0.42
22,0.44,0.37362400713256944,0.3907915003667472,11.733148113841327,0.44
23,0.46,0.3638157013369229,0.38157415738352507,11.7170575879602,0.46
24,0.48,0.3544032581762016,0.3727306804397263,11.700810118119671,0.48
25,0.5,0.3451755354746583,0.3640711586138445,11.683973639767746,0.5
26,0.52,0.33696926323166637,0.35640495991111243,11.66767862280103,0.52
27,0.54,0.3286923381101563,0.348665023109922,11.650671375979964,0.54
28,0.56,0.3211437694135201,0.3416309549799248,11.633981762513756,0.56
29,0.58,0.3140970652213709,0.33508017945563223,11.617445190091408,0.58
30,0.6,0.30755339393092934,0.3290171052872818,11.601055409841685,0.6
31,0.62,0.3013499677105558,0.32328998615625365,11.584618248704135,0.62
32,0.64,0.29533276743862275,0.31773180478792523,11.568022602902198,0.64
33,0.66,0.2892214071834549,0.3120914132908856,11.55073383208041,0.66
34,0.68,0.2832436663102061,0.3065718479799865,11.53316538323399,0.68
35,0.7000000000000001,0.27831937571853305,0.3020817722285336,11.51682247117309,0.7000000000000001
36,0.72,0.2728142174723655,0.29701487574720536,11.499149320225726,0.72
37,0.74,0.2680012864457982,0.29263019303559185,11.482193639440306,0.74
38,0.76,0.2633003299980883,0.2883587380059582,11.465041508816757,0.76
39,0.78,0.2588233003156015,0.28429014462358954,11.447917161073185,0.78
40,0.8,0.2550759874003711,0.2809557513109805,11.431654294066583,0.8
41,0.8200000000000001,0.25167139800902444,0.2779659276237048,11.415655087779065,0.8200000000000001
42,0.84,0.2479792518571103,0.2746869452023713,11.398878753344171,0.84
43,0.86,0.2440420102462736,0.2711516993265253,11.381384142864187,0.86
44,0.88,0.2403040411547839,0.2678111480521845,11.363995681326095,0.88
45,0.9,0.23661307512014076,0.26451227491801793,11.34639000104622,0.9
46,0.92,0.23311715888330015,0.26140151704789116,11.328877843499589,0.92
47,0.9400000000000001,0.22962706448408876,0.2582860438305304,11.311150970846327,0.9400000000000001
48,0.96,0.22652955051841725,0.25556825868861943,11.293872238141471,0.96
49,0.98,0.22393979018214322,0.25338168723955323,11.277225499511722,0.98
50,1.0,0.22106025107205518,0.2508909085238874,11.259860443690473,1.0
51,1.02,0.21814543909717662,0.24834486939679137,11.24228958595885,1.02
52,1.04,0.2154346627107051,0.2460167309384092,11.224842387340237,1.04
53,1.06,0.21275497834776388,0.2437118885692051,11.207316495628787,1.06
54,1.08,0.21075464727275117,0.24211377536847284,11.190786331811058,1.08
55,1.1,0.20860503199038724,0.24035269134500437,11.173868597397767,1.1
56,1.12,0.20713592637992184,0.2393335244715233,11.157871441200726,1.12
57,1.1400000000000001,0.204742280989182,0.2373014876666344,11.140259747483242,1.1400000000000001
58,1.16,0.20248803752296354,0.23541425058432772,11.122743717841105,1.16
59,1.18,0.20103381293397013,0.23439332727005413,11.10639274041809,1.18
60,1.2,0.19901705463286823,0.23274796477932216,11.089044505761253,1.2
61,1.22,0.1972962645474613,0.2314376981021131,11.071992974884674,1.22
62,1.24,0.19570404985350148,0.230279275303017,11.054991253472538,1.24
63,1.26,0.19427471119548945,0.22928421825735387,11.038195925810358,1.26
64,1.28,0.19351851959417551,0.22900894869950783,11.022476552544536,1.28
65,1.3,0.19314465575360007,0.2291499777263625,11.00730555080628,1.3
66,1.32,0.19138415567487382,0.22778009143423944,10.989698095982883,1.32
67,1.34,0.18978652759547981,0.22658257186805686,10.972299233502115,1.34
68,1.36,0.18840448085580047,0.22560102400255844,10.955239728320258,1.36
69,1.3800000000000001,0.1875328170174403,0.22519256740872673,10.938903088889928,1.3800000000000001
70,1.4000000000000001,0.18607784341435474,0.22414441126685386,10.921507564936876,1.4000000000000001
71,1.42,0.18527398313872598,0.22384769721163328,10.904982901311678,1.42
72,1.44,0.18416913677830332,0.22319819992771234,10.887971530817318,1.44
73,1.46,0.18309410134349954,0.2225734851097438,10.870973419290053,1.46
74,1.48,0.1823590910602369,0.2223405197573873,10.854417113597345,1.48
75,1.5,0.18165386989705087,0.22212091221687555,10.837931766441129,1.5
76,1.52,0.1805196172063781,0.2214003904535127,10.820755705137522,1.52
77,1.54,0.17954273322395659,0.22088795007221315,10.803667796002546,1.54
78,1.56,0.1799469598256382,0.22195715637476252,10.78867209212611,1.56
79,1.58,0.18068843482700891,0.22341141546901164,10.774171388585792,1.58
80,1.6,0.18024677344463544,0.22353258879041613,10.757710070230825,1.6
81,1.62,0.17988347086176096,0.22371980983929798,10.741418231577509,1.62
82,1.6400000000000001,0.17916094657389695,0.22352567589101768,10.724423363645085,1.6400000000000001
83,1.6600000000000001,0.1788131474575801,0.22368667588301425,10.708232416472281,1.6600000000000001
84,1.68,0.17823979319272568,0.22367229163771604,10.69137687630857,1.68
85,1.7,0.1777983455798697,0.22381223805056902,10.674679062315143,1.7
86,1.72,0.17717792509457414,0.22372275510282258,10.657760959254349,1.72
87,1.74,0.1759230580946618,0.22291689411376558,10.63977082001105,1.74
88,1.76,0.1756475202515747,0.22321403691328395,10.62337385448556,1.76
89,1.78,0.175485424375536,0.22364669561993278,10.607112430785367,1.78
90,1.8,0.17663705202992822,0.22569443523530036,10.592569078170392,1.8
91,1.82,0.17641648541925992,0.2260781224845686,10.576133092410323,1.82
92,1.84,0.1763385042120539,0.22662248771762067,10.559914146222356,1.84
93,1.86,0.17675713710875077,0.22777565137694553,10.544346983450426,1.86
94,1.8800000000000001,0.17645326987464002,0.22805518378447778,10.527749018071415,1.8800000000000001
95,1.9000000000000001,0.17628616620366697,0.22849741879793156,10.511337897095872,1.9000000000000001
96,1.92,0.17479735318587145,0.2273743480040659,10.49296999667457,1.92
97,1.94,0.17562765322138144,0.2290267158479038,10.47795542362537,1.94
98,1.96,0.17541408879708037,0.2294356409515226,10.461406947838304,1.96
99,1.98,0.17567018471844492,0.23042386086460284,10.445479720788653,1.98
100,2.0,0.17548381243717592,0.23081408182699323,10.429106483812363,2.0
101,2.02,0.17585921176650932,0.23191934451597496,10.413421439684178,2.02
102,2.04,0.17648574014654156,0.23333723370336476,10.398069555759527,2.04
103,2.06,0.17731344667211957,0.23499290190671318,10.383016440664116,2.06
104,2.08,0.1779503717043815,0.23644112926633892,10.367618130026726,2.08
105,2.1,0.1788510838672395,0.23825766029054002,10.352468527055965,2.1
106,2.12,0.17935229033291356,0.23960227186468053,10.33672061308806,2.12
107,2.14,0.17971206269270668,0.24070896744371495,10.320988830062543,2.14
108,2.16,0.17986003587488322,0.241671019992455,10.304637250586868,2.16
109,2.18,0.18023045882649347,0.24284089428226402,10.28880779222238,2.18
110,2.2,0.18046583045283296,0.2438097747850282,10.272895766826798,2.2
111,2.22,0.1804172438429913,0.2444884695622566,10.256395012608245,2.22
112,2.24,0.18097200381006892,0.24593372900671562,10.240714849018968,2.24
113,2.2600000000000002,0.18209279148155674,0.24811447666076242,10.225700539016945,2.2600000000000002
114,2.2800000000000002,0.1822263633326537,0.24904116149146335,10.20947505234947,2.2800000000000002
115,2.3000000000000003,0.1811277504189653,0.24836734418893236,10.191745983608692,2.3000000000000003
116,2.32,0.18247904579076135,0.2508683795434861,10.17702428776212,2.32
117,2.34,0.1824446685230841,0.25150653950786883,10.160782349621885,2.34
118,2.36,0.18293363353211112,0.25291512823585727,10.14496415755979,2.36
119,2.38,0.18382681909001125,0.2548693198663071,10.129576669536778,2.38
120,2.4,0.18496682452813137,0.2571097064175142,10.114638009940418,2.4
121,2.42,0.18629311011501307,0.25967194898243234,10.099768047201689,2.42
122,2.44,0.18650242205282164,0.26077722515026475,10.083563030396595,2.44
123,2.46,0.18727908792067846,0.2625382185015907,10.06825817250244,2.46
124,2.48,0.1881510852063624,0.2646115598827354,10.052629709049002,2.48
125,2.5,0.18875291534341612,0.26625814994810104,10.036914170083612,2.5
126,2.52,0.18887296835394152,0.2672396935141752,10.020691863467292,2.52
127,2.54,0.18983271358231607,0.2693046945814431,10.005628143584534,2.54
128,2.56,0.1909986922767986,0.27175439140951846,9.99048081217156,2.56
129,2.58,0.19116459457373916,0.2727526655721126,9.97449528918578,2.58
130,2.6,0.19132538609846125,0.27380194752273257,9.958369914229152,2.6
131,2.62,0.1927313389184198,0.27655639124741865,9.943611155200067,2.62
132,2.64,0.1927543229124834,0.2773522086539474,9.927544626645538,2.64
133,2.66,0.19306861173779477,0.27860089033966756,9.911712667033846,2.66
134,2.68,0.1935348619465708,0.28006516256092445,9.89594892798778,2.68
135,2.7,0.19415684232044883,0.28176974703605384,9.8805303256083,2.7
136,2.72,0.19568652589346464,0.28470434445962134,9.865919516898368,2.72
137,2.74,0.19613196602718638,0.2861801495373173,9.850152567082315,2.74
138,2.7600000000000002,0.19796744152625143,0.28946609895524544,9.836177308720682,2.7600000000000002
139,2.7800000000000002,0.2000796731022856,0.2933312731068022,9.822175076542093,2.7800000000000002
140,2.8000000000000003,0.20174791725071745,0.296516974881738,9.807729740525923,2.8000000000000003
141,2.82,0.2018897733892141,0.2976056299977367,9.79178627381509,2.82
142,2.84,0.20321293047665268,0.300358287998564,9.777138452493894,2.84
143,2.86,0.204349542075526,0.3029563667804317,9.761803032449196,2.86
144,2.88,0.20682003236738614,0.3073731116181273,9.748359268395198,2.88
145,2.9,0.2076751717044942,0.3095147907671054,9.733223039657062,2.9
146,2.92,0.2082583813525526,0.3113391388078887,9.717550686491725,2.92
147,2.94,0.2095369279989631,0.3141796480861489,9.702814890781946,2.94
148,2.96,0.2120523552909753,0.3188436933792579,9.688954403435558,2.96
149,2.98,0.21266718815631894,0.32075360093598776,9.673514388627604,2.98
150,3.0,0.2145753672298058,0.3244285098957057,9.659347304523578,3.0
151,3.02,0.21619302036546573,0.32784395469939964,9.64482745475877,3.02
152,3.04,0.21666963368384373,0.3296887253950675,9.628843029409078,3.04
153,3.06,0.218134714580563,0.33293197078486153,9.61404777145031,3.06
154,3.08,0.21929243868888457,0.3356177581298669,9.599131399533663,3.08
155,3.1,0.22079857098370512,0.3388668187901322,9.584414200934814,3.1
156,3.12,0.22141720040253762,0.34087518881953377,9.569030102811267,3.12
157,3.14,0.22294959967179837,0.34414092317455436,9.554738277818158,3.14
158,3.16,0.2243732485285457,0.34724610530437444,9.540201067327962,3.16
159,3.18,0.22535871814219252,0.3496526486947136,9.525431971036658,3.18
160,3.2,0.22663205593070893,0.3526303994496842,9.510769851929359,3.2
161,3.22,0.2271320083220563,0.35432572006087776,9.4958570711518,3.22
162,3.24,0.22949769125439345,0.3590307898032547,9.481778342650182,3.24
163,3.2600000000000002,0.23149847789013012,0.3629720834071118,9.46796214622923,3.2600000000000002
164,3.2800000000000002,0.23457305650262295,0.3686958048833206,9.455223208250763,3.2800000000000002
165,3.3000000000000003,0.23721379815408689,0.37402764267617067,9.441488549398057,3.3000000000000003
166,3.3200000000000003,0.23932014461889595,0.37824107821524966,9.428150262362125,3.3200000000000003
167,3.34,0.24124587172511425,0.38225447216540603,9.414164976891517,3.34
168,3.36,0.24375506009926856,0.38727736234602644,9.4006570460012,3.36
169,3.38,0.24586618931543877,0.39171907627504765,9.38606761592274,3.38
170,3.4,0.24795075530480384,0.3959820754892273,9.371915985960655,3.4
171,3.42,0.25062911437007657,0.4013467881215235,9.358143813795829,3.42
172,3.44,0.2523349939489805,0.40536201613813005,9.343092030313274,3.44
173,3.46,0.25333349797087024,0.4082492921616944,9.3281759370656,3.46
174,3.48,0.25575427968410286,0.4129776116035997,9.315120186989681,3.48
175,3.5,0.25738131003923426,0.41675713878630627,9.301092370873402,3.5
176,3.52,0.25947952973158706,0.4214088273115466,9.286478294542976,3.52
177,3.54,0.26114953000196106,0.4254274088996588,9.272897347218185,3.54
178,3.56,0.2627519716884662,0.4294425838612894,9.258351207697793,3.56
179,3.58,0.2637653740407442,0.43254074138650067,9.24368126742251,3.58
180,3.6,0.2670727673817766,0.43884666056858856,9.231636404888407,3.6
181,3.62,0.26882700853333763,0.44291814220634357,9.217707056903347,3.62
182,3.64,0.2705403512682989,0.4468775024183108,9.204172925194237,3.64
183,3.66,0.2727949017491322,0.45169263229913653,9.190896644056803,3.66
184,3.68,0.2742966656433205,0.4553662731860003,9.17698105680494,3.68
185,3.7,0.27602296842380275,0.45954604065890886,9.163130140283982,3.7
