step,t,Xi2_KU,Xi2_W,J_norm,t_T1
0,0.0,1.0,1.0,1.0,0.0
1,0.02,0.9616981389998301,0.9631267291095779,0.9992580041496908,0.02
2,0.04,0.9248104607168378,0.9301099418160935,0.9971446353951915,0.04
3,0.06,0.8907439303530501,0.9016347139219277,0.9939248391211352,0.06
4,0.08,0.8591752459560951,0.8768676683413074,0.9898043608823932,0.08
5,0.1,0.826941255163849,0.8530700459522041,0.9844408033546269,0.1
6,0.12,0.8003498620645298,0.8345113329438525,0.9790584604414226,0.12
7,0.14,0.7739433276820036,0.8175177250563773,0.972383070852473,0.14
8,0.16,0.7522728730946967,0.8043270750488134,0.9660464076060608,0.16
9,0.18,0.7370105693504917,0.7957782913553046,0.9607237244736505,0.18
10,0.2,0.707821698501759,0.7783581846995423,0.9514938003909991,0.2
11,0.22,0.688638361512381,0.7681136738850918,0.9438650153072407,0.22
12,0.24,0.6643952076681658,0.7554763737179334,0.9337857562060384,0.24
13,0.26,0.6467170463302684,0.7464512072360734,0.9259472180927433,0.26
14,0.28,0.6372360873175851,0.7431681249853108,0.919398356593825,0.28
15,0.3,0.6185234310018457,0.7351849846070135,0.9084695400014856,0.3
16,0.32,0.5962497169214348,0.7243138680473686,0.8972355789131456,0.32
17,0.34,0.5910658806558751,0.7236370068372845,0.8912989693919158,0.34
18,0.36,0.5811105152438268,0.7211309190484689,0.8822168245956823,0.36
19,0.38,0.5723558015394711,0.7173660688198202,0.875984064726469,0.38
20,0.4,0.5650818551977965,0.7154413551418822,0.8686433869673797,0.4
21,0.42,0.5639891529844218,0.7167209181973777,0.8641933442911719,0.42
22,0.44,0.5565325906264068,0.7155899057046207,0.8538498572155864,0.44
23,0.46,0.5560712428914485,0.7159199791168088,0.8518120108013312,0.46
24,0.48,0.5457183119017439,0.7130332640840683,0.8425468557639352,0.48
25,0.5,0.5359728637415231,0.7102078039879296,0.8328360275623866,0.5
26,0.52,0.5318219667290613,0.7095472024124796,0.8267734629866595,0.52
27,0.54,0.5378292823002015,0.7135255932845933,0.8277325604477577,0.54
28,0.56,0.5291958563195567,0.711405193509086,0.8178495498124743,0.56
29,0.58,0.521745554628466,0.7100693093783224,0.807727858664812,0.58
30,0.6,0.51812046835867,0.7103530542256542,0.7984284393848929,0.6
31,0.62,0.5219699131584901,0.7121358009753531,0.79985929813797,0.62
32,0.64,0.5130973193846061,0.7083818536342428,0.7902145360639535,0.64
33,0.66,0.5072778544399673,0.7071681859546943,0.78319773304509,0.66
34,0.68,0.505452141308868,0.7067860523352429,0.7788697451536745,0.68
35,0.7000000000000001,0.516731354941816,0.7133542109377362,0.7838686571284674,0.7000000000000001
36,0.72,0.5177965487966415,0.7146257668049695,0.782966791467421,0.72
37,0.74,0.5115072283700026,0.712552657132692,0.7737687247599516,0.74
38,0.76,0.5219417145197239,0.7175697578314734,0.7793099772062315,0.76
39,0.78,0.5200192975138809,0.7182042982575442,0.7732092093892307,0.78
40,0.8,0.5141557009368509,0.714758947510898,0.7708173106218229,0.8
41,0.8200000000000001,0.5182403656815604,0.7180606464720767,0.7676242367512258,0.8200000000000001
42,0.84,0.5205670170057981,0.7210126832117464,0.7633795319813917,0.84
43,0.86,0.5212487581653952,0.7228498215140041,0.7591975830793595,0.86
44,0.88,0.5316539324637088,0.7294345437528835,0.7596211568407167,0.88
45,0.9,0.5231681925601355,0.7253284360028488,0.751647483131507,0.9
46,0.92,0.5227257442663644,0.7279692705879441,0.7403300625719909,0.92
47,0.9400000000000001,0.5347265788511383,0.7354974828156076,0.7445062805522707,0.9400000000000001
48,0.96,0.5316330594463393,0.7345760777969127,0.7412199758214162,0.96
49,0.98,0.5335840582703656,0.7359540947762411,0.7416326765882658,0.98
50,1.0,0.5369619392668257,0.7388239548766784,0.7419477892001367,1.0
51,1.02,0.5299566950789647,0.7377682431325431,0.7297293451052758,1.02
52,1.04,0.5123391144157359,0.7314318215474002,0.708126425383347,1.04
53,1.06,0.5148553127283322,0.732523535886003,0.7081153144043816,1.06
54,1.08,0.5158790474627584,0.7338013573809787,0.7056208068978578,1.08
55,1.1,0.521128257244605,0.735864828318025,0.7063285509213394,1.1
56,1.12,0.5274394173882632,0.7387122626721976,0.7078860789773417,1.12
57,1.1400000000000001,0.525891668031815,0.7395487552040714,0.7018367891187013,1.1400000000000001
58,1.16,0.5256820266673593,0.738859626060191,0.699847592289217,1.16
59,1.18,0.5254741616700195,0.7396152224938445,0.6959398486966234,1.18
60,1.2,0.5265171024424228,0.740872414430857,0.6926897940957839,1.2
61,1.22,0.5304039745088303,0.7436685815482518,0.6925221323455543,1.22
62,1.24,0.5316182782343704,0.7442094302497538,0.6914675760390029,1.24
63,1.26,0.528746414386072,0.7432819065066362,0.6843772178123738,1.26
64,1.28,0.5272137928942691,0.7429874722607732,0.6789454826916217,1.28
