step,t,Xi2_KU,Xi2_W,J_norm,t_T1
0,0.0,0.9999999999999999,1.0000000000000002,6.499999999999999,0.0
1,0.02,0.9312556177328588,0.9316482785929001,6.498630121033319,0.02
2,0.04,0.8714645197579256,0.872813750614796,6.494973685046476,0.04
3,0.06,0.8188489640941933,0.821518465797673,6.4894285250513075,0.06
4,0.08,0.7721334701231339,0.7763803494756532,6.4821939350676185,0.08
5,0.1,0.7303152301177862,0.736260683074051,6.473690728260532,0.1
6,0.12,0.6941185385249939,0.7017706720654605,6.464435103139477,0.12
7,0.14,0.6618107604968516,0.6711561805779553,6.454518432862922,0.14
8,0.16,0.6317961758228532,0.6428843059972459,6.443587523078134,0.16
9,0.18,0.6052753858793998,0.6180466087445392,6.432305841570635,0.18
10,0.2,0.5798734668149208,0.5943500096684463,6.4200971328716765,0.2
11,0.22,0.5573772897739541,0.5734802067102227,6.407764696221311,0.22
12,0.24,0.5372629295300018,0.5549212630825846,6.39535390990032,0.24
13,0.26,0.5194920058173426,0.5386158684229726,6.382854887266547,0.26
14,0.28,0.501117666280869,0.5217826067381501,6.369165365705038,0.28
15,0.3,0.4847899684619143,0.5069182237549491,6.355627730531445,0.3
16,0.32,0.46820843192097356,0.4918590060876292,6.340822685495633,0.32
17,0.34,0.45318390948641046,0.47829051606911155,6.326012329112569,0.34
18,0.36,0.4394196089779963,0.4659138994912208,6.311287374917633,0.36
19,0.38,0.4275705468783728,0.45535588997096066,6.297184484229394,0.38
20,0.4,0.4163866501064598,0.4454431748415719,6.282733144221596,0.4
21,0.42,0.4069900132069171,0.4372181797276593,6.269102534094308,0.42
22,0.44,0.39589443290845183,0.4274243838484268,6.253283494497315,0.44
23,0.46,0.3863777348300672,0.41913364166652883,6.2382815377510985,0.46
24,0.48,0.3762948432386199,0.4103209140793301,6.222072255023184,0.48
25,0.5,0.36780262417805093,0.4030005720180087,6.206659017249871,0.5
26,0.52,0.36010361281534536,0.39643334253162044,6.191529101540876,0.52
27,0.54,0.3520489640060724,0.38954210203470624,6.17542151963341,0.54
28,0.56,0.3451194350664655,0.3837166450604269,6.1600054146311365,0.56
29,0.58,0.33778038315574427,0.3775295683785811,6.143689100998512,0.58
30,0.6,0.33178063577883266,0.3726160275916891,6.1283587877509085,0.6
31,0.62,0.32531270664860096,0.36726535944950933,6.112081877852015,0.62
32,0.64,0.31974466207178287,0.36277248442207977,6.096441701885208,0.64
33,0.66,0.31481747871374005,0.35888940436891886,6.081155233702891,0.66
34,0.68,0.31027524335147083,0.3554224994426458,6.065887832326836,0.68
35,0.7000000000000001,0.3059493742108096,0.3521544321766322,6.050585318171414,0.7000000000000001
36,0.72,0.30264730383115507,0.34989788429829105,6.036178498498506,0.72
