step,t,Xi2_KU,Xi2_W,J_norm,t_T1
0,0.0,0.9999999999999979,0.9999999999999994,33.49999999999999,0.0
1,0.02,0.9268719369121439,0.9269516912633429,33.49855895067879,0.02
2,0.04,0.8637001259969915,0.863979264726644,33.49458799651749,0.04
3,0.06,0.8087981586907804,0.8093502908356767,33.48857141188935,0.06
4,0.08,0.7604872568618722,0.7613555735397841,33.4808913389878,0.08
5,0.1,0.7175859062108529,0.7187940507240905,33.47183439384669,0.1
6,0.12,0.6790967379788124,0.6806539656447868,33.46165580980439,0.12
7,0.14,0.6446135641594948,0.646522841114939,33.45049683288751,0.14
8,0.16,0.6130820380427839,0.6153423908106016,33.43841375403395,0.16
9,0.18,0.5847410341369196,0.587343919756221,33.425685760420365,0.18
10,0.2,0.5590757187502319,0.5620111858724509,33.41239435236228,0.2
11,0.22,0.5352539321114297,0.5385127747483248,33.398479124353216,0.22
12,0.24,0.5137879276381685,0.5173578219585232,33.3842150237182,0.24
13,0.26,0.49384829070858044,0.49771915521581644,33.36946908953219,0.26
14,0.28,0.4753647988683184,0.47952451678137165,33.35437254613935,0.28
15,0.3,0.4581896896424658,0.46262760446336365,33.33892213848852,0.3
16,0.32,0.4423003345224583,0.4470024852872386,33.323320013464375,0.32
17,0.34,0.4272261864795185,0.4321861738440508,33.30719803457376,0.34
18,0.36,0.4133522258829951,0.4185588810131289,33.2909645720535,0.36
19,0.38,0.4003573585315971,0.40580073332058697,33.274537052650246,0.38
20,0.4,0.38815934861501666,0.3938296783685554,33.25793448411345,0.4
21,0.42,0.3767962272857703,0.3826804725421369,33.24141082930109,0.42
22,0.44,0.3660287977216472,0.3721231294039301,33.224512321019,0.44
23,0.46,0.35570368890937254,0.3620007098863116,33.20731839396296,0.46
24,0.48,0.3461872560372656,0.3526762738145687,33.19033574346476,0.48
25,0.5,0.33712647278371904,0.3438018469642652,33.17313002501795,0.5
26,0.52,0.32857822678279547,0.33543306927516786,33.15586630518515,0.52
27,0.54,0.32013965333410144,0.3271710453269057,33.13800384598781,0.54
28,0.56,0.31230728949811054,0.3195055895514392,33.12041572181469,0.56
29,0.58,0.3047840559929118,0.312144144357921,33.10262282149563,0.58
30,0.6,0.29772793816323867,0.3052428894231221,33.084973388677334,0.6
31,0.62,0.29091323105558337,0.29857883848134964,33.06708890650295,0.62
32,0.64,0.28440381659603553,0.2922146099576357,33.04915821601966,0.64
33,0.66,0.2782122846949262,0.28616455331559965,33.03116199223999,0.66
34,0.68,0.2724639581111525,0.2805514983077663,33.0135027721834,0.68
35,0.7000000000000001,0.26681991124129584,0.2750396710790731,32.99549668057062,0.7000000000000001
36,0.72,0.2614566865826023,0.2698042073364528,32.97755803999985,0.72
37,0.74,0.2562829734440932,0.26475548036766683,32.95946576636599,0.74
38,0.76,0.25138925498375037,0.25998460748186303,32.94141079212593,0.76
39,0.78,0.24659952014064598,0.25531287160798327,32.92321746216845,0.78
40,0.8,0.24198684075720686,0.25081565040350484,32.90492829235817,0.8
41,0.8200000000000001,0.23760546112070377,0.24654672957327917,32.88673406029405,0.8200000000000001
42,0.84,0.2332672636447982,0.24231745088298673,32.868262719128346,0.84
43,0.86,0.22921998710125432,0.23837652006476343,32.85008809843946,0.86
44,0.88,0.22533480588025473,0.23459515075769757,32.83193609997618,0.88
45,0.9,0.22155977680341724,0.23092189399567684,32.81365597297832,0.9
46,0.92,0.21790781036843987,0.22736885841969878,32.79534552159706,0.92
47,0.9400000000000001,0.21428322684393078,0.2238400223566604,32.776784274423626,0.9400000000000001
48,0.96,0.2109432092937309,0.2205946992975836,32.75864602150257,0.96
49,0.98,0.20766761442609538,0.21741205983931944,32.740320322623845,0.98
50,1.0,0.20447139304269651,0.2143062865343416,32.7219114621566,1.0
51,1.02,0.20128480610957777,0.2112076406553924,32.70320180080602,1.02
52,1.04,0.19821041109853957,0.2082200974063987,32.684481375597876,1.04
53,1.06,0.19535774570270464,0.20545329180176095,32.66613540300795,1.06
