step,t,Xi2_KU,Xi2_W,J_norm,t_T1
293,5.86,0.06821290124188663,0.0850437258586082,44.738621177594375,5.86
294,5.88,0.06826519261333311,0.08517382514999836,44.720990739597475,5.88
295,5.9,0.06840058350556177,0.08540586141127457,44.70353787047898,5.9
296,5.92,0.06847102685195322,0.08555817117700996,44.68595565765404,5.92
297,5.94,0.06849532498768442,0.08565288217211936,44.66828981459038,5.94
298,5.96,0.06859220170882209,0.0858391944479517,44.6507618940078,5.96
299,5.98,0.06867977198752953,0.08601181976231274,44.63323453102482,5.98
300,6.0,0.06878506708037295,0.08620774291920139,44.61573980565774,6.0
301,6.0200000000000005,0.06884338943217466,0.0863472735951548,44.5981434741158,6.0200000000000005
302,6.04,0.06886923822759898,0.08644853003406958,44.580474735877395,6.04
303,6.0600000000000005,0.06901787235457532,0.08670197561881675,44.56305612696308,6.0600000000000005
304,6.08,0.06887803326872159,0.08659343387603849,44.545097419836885,6.08
305,6.1000000000000005,0.06898766266690873,0.0867972252269643,44.527621212039094,6.1000000000000005
306,6.12,0.06910275228427289,0.08700772397709425,44.51016094313941,6.12
307,6.140000000000001,0.0691199322820052,0.08709625957720862,44.4925148890949,6.140000000000001
308,6.16,0.06900950991931701,0.08702764617828145,44.474612830972895,6.16
309,6.18,0.06896525213028962,0.08703866466857195,44.45686341211441,6.18
310,6.2,0.06896495955501045,0.08710867796724414,44.439178957082476,6.2
311,6.22,0.06907905795823942,0.08731906694883726,44.42173700265614,6.22
312,6.24,0.06915849395669296,0.08748693969003521,44.404228709879135,6.24
313,6.26,0.06909833849699593,0.08748088296779682,44.38645276629093,6.26
314,6.28,0.0691487762254575,0.08761029768638126,44.36891286986228,6.28
315,6.3,0.06927179712651303,0.0878332085833596,44.3515015199625,6.3
316,6.32,0.06923731781948458,0.08785923118975413,44.33379161620496,6.32
317,6.34,0.06925334757960026,0.08794892624943448,44.3161824248428,6.34
318,6.36,0.06934479086792815,0.08813245496169224,44.29872733507767,6.36
319,6.38,0.06941419498390325,0.0882885059347202,44.28123465126536,6.38
320,6.4,0.06946401167443025,0.08842059718869905,44.263706883688236,6.4
321,6.42,0.06964681086732019,0.0887154825469416,44.24646336169454,6.42
322,6.44,0.06983594136555098,0.08902395591844242,44.229203585125916,6.44
323,6.46,0.06979630206087327,0.08904324130930368,44.211526211004156,6.46
324,6.48,0.07000775439100976,0.08937930530453096,44.1943240171301,6.48
325,6.5,0.07011734725483626,0.08958426730715813,44.17695224051776,6.5
326,6.5200000000000005,0.07023962875620521,0.08980966669358224,44.15958438270529,6.5200000000000005
327,6.54,0.07073301774705362,0.0905047354810603,44.14290830612009,6.54
328,6.5600000000000005,0.07066981548523675,0.09049664181490723,44.12520227825843,6.5600000000000005
329,6.58,0.07067078660063997,0.09056874037319376,44.107626783699494,6.58
330,6.6000000000000005,0.07083811475470196,0.09085010406211623,44.09037300836095,6.6000000000000005
331,6.62,0.0709440776641843,0.09105391465231673,44.07301025146638,6.62
332,6.640000000000001,0.07097093554210022,0.09116080899623706,44.055488941691664,6.640000000000001
333,6.66,0.07119503764507211,0.09151349130566717,44.03836062267382,6.66
334,6.68,0.07115177750086081,0.09153039912196055,44.020728929306735,6.68
335,6.7,0.07110983965285618,0.09155027246668132,44.003098500463175,6.7
336,6.72,0.07099993688888566,0.09148059095248624,43.98536837211467,6.72
337,6.74,0.07102357220324956,0.09158197451537431,43.96787907599439,6.74
338,6.76,0.07126840405821487,0.09196434458341052,43.95080013222932,6.76
339,6.78,0.07125495051517654,0.09201721791681072,43.93326314245192,6.78
340,6.8,0.07140476519397182,0.0922826412691384,43.91600331944593,6.8
341,6.82,0.07138321184289359,0.09232628315832031,43.89845890615464,6.82
342,6.84,0.07146193101707893,0.09250183503882481,43.881079047080405,6.84
343,6.86,0.07154458544923774,0.09267814157277401,43.863736274247366,6.86
344,6.88,0.07166594319363435,0.09290781849591946,43.84644665498149,6.88
345,6.9,0.07175299682149619,0.0930908444609756,43.82911793889357,6.9
346,6.92,0.07188297285172113,0.0933282638189403,43.811873272341494,6.92
347,6.94,0.0719431389242843,0.09347813550051036,43.79450250068697,6.94
348,6.96,0.07224191945352008,0.09393776667639335,43.77753970294098,6.96
349,6.98,0.07237533672915322,0.09418250398548085,43.7603055738967,6.98
350,7.0,0.07228329082652422,0.09413786728382599,43.74268110494511,7.0
351,7.0200000000000005,0.07237265845129874,0.09432791790561801,43.72537397706602,7.0200000000000005
352,7.04,0.07232621978611518,0.09434364897422716,43.70783352795942,7.04
353,7.0600000000000005,0.07237255635144223,0.09447974900808052,43.690455827613576,7.0600000000000005
354,7.08,0.07266056869488194,0.09492464175119894,43.67351849256759,7.08
355,7.1000000000000005,0.07277423810366289,0.09514014870841649,43.65630785337611,7.1000000000000005
356,7.12,0.07297673311519591,0.09547735287162955,43.63922168790445,7.12
357,7.140000000000001,0.07304156058419188,0.09563899569491499,43.62189376686842,7.140000000000001
358,7.16,0.07303541426375798,0.0957033223166922,43.60447819809779,7.16
359,7.18,0.0732981356674517,0.09611991517897499,43.587507602194435,7.18
360,7.2,0.07322354583105493,0.09610111212902504,43.56996144529954,7.2
361,7.22,0.0733297383176735,0.09631668961584497,43.55272818508388,7.22
362,7.24,0.07350582652342197,0.09661902213981667,43.53563916002316,7.24
363,7.26,0.07369452280737815,0.0969418422832751,43.5185586788434,7.26
364,7.28,0.07393121740567435,0.09732292739327898,43.50158539158922,7.28
365,7.3,0.07418662600483747,0.09773353224146425,43.48462502375525,7.3
366,7.32,0.07428601374766826,0.09793605627224788,43.467433515103274,7.32
367,7.34,0.07435465156106712,0.09810458026086978,43.45016941793557,7.34
368,7.36,0.07444667591768371,0.09830300262813245,43.432953211666366,7.36
369,7.38,0.07464207524429585,0.09863425611887204,43.41592408985891,7.38
370,7.4,0.0748959563978476,0.09904395438724448,43.39899135254772,7.4
371,7.42,0.07499427202717118,0.09924959227383319,43.38181087814383,7.42
372,7.44,0.07501672040551449,0.09935790943846974,43.364502928045084,7.44
373,7.46,0.07518429156175574,0.09965391640817949,43.34745122806668,7.46
