traj,F_phi_plus,F_phi_minus,F_psi_plus,F_psi_minus,F_plusplus,F_ee,F_eg,F_ge,F_gg
1,0.5312410341035565,0.46667222895959004,0.5004421297174603,0.49955747897899616,0.4252402986191643,0.4999999999940738,0.49999999999839495,0.5000000000016027,0.5000000000059207
2,0.14605625357901797,0.6918580620910441,0.5015818922448468,0.4984130870794603,0.32729694937068116,0.49999999998795186,0.49999999999274725,0.5000000000072516,0.5000000000120525
3,0.27231441496100534,0.6525678963942705,0.4987996063318474,0.5011975186722174,0.42725579383275913,0.5000000000028845,0.5000000000028786,0.4999999999971153,0.49999999999711364
4,0.4696806805852504,0.5285830665893224,0.500005956985943,0.4999940429430816,0.4094884938368021,0.49999999999793304,0.499999999994227,0.5000000000057699,0.5000000000020631
5,0.34886353552392174,0.6150562848892361,0.501587770782165,0.4984071710978663,0.34254005296716744,0.5000000000050996,0.5000000000004293,0.4999999999995703,0.49999999999490036
6,0.6458786761971225,0.28782066575187115,0.5015143618168061,0.4984810376448446,0.6797147463465181,0.5000000000010204,0.5000000000005612,0.4999999999994382,0.49999999999897754
7,0.6882639346171951,0.16215041259662144,0.4998676837764321,0.5001322812176616,0.6757659490366521,0.500000000000568,0.5000000000020148,0.49999999999798256,0.49999999999942946
8,0.19479321980780168,0.679746718651077,0.5004707862526343,0.4995287700500003,0.33525309449892904,0.4999999999954635,0.499999999998422,0.5000000000015742,0.5000000000045337
9,0.6094678314243003,0.35853726289013554,0.49876058661140643,0.5012363486849768,0.5961520100349316,0.4999999999910055,0.4999999999952373,0.5000000000047649,0.500000000008997
10,0.06030101827600226,0.7045308986800196,0.4984581489381382,0.5015371110467909,0.3514237827813844,0.4999999999963614,0.49999999999563005,0.5000000000043664,0.5000000000036375
11,0.6890750601335882,0.1586680872760764,0.4987392193401988,0.5012576095102523,0.5584622943935649,0.49999999999175104,0.4999999999970474,0.5000000000029563,0.5000000000082458
12,0.7023111531652052,0.08221340674149283,0.49864920712610594,0.501347153410194,0.6452320820120568,0.5000000000079751,0.5000000000046401,0.49999999999535877,0.49999999999202516
13,0.1473042507312694,0.6915934193704414,0.4990077178690928,0.5009903167797541,0.3488774032125661,0.49999999999666994,0.49999999999499356,0.5000000000050052,0.5000000000033301
14,0.5522562965050141,0.4416027499795846,0.49855326723187493,0.5014425587566563,0.4963659920654065,0.5000000000016517,0.5000000000045193,0.4999999999954809,0.49999999999834854
15,0.6821590679036206,0.18616929413000938,0.49830952423387925,0.5016847795755902,0.5928864255471086,0.5000000000006543,0.49999999999605915,0.5000000000039446,0.49999999999934835
16,0.46408241113057486,0.5335049350092581,0.49994879823160693,0.5000511965256862,0.4089733281958174,0.5000000000055956,0.5000000000019581,0.49999999999804057,0.49999999999440514
17,0.6567018191721584,0.26218833058696417,0.49888331783808687,0.5011141937551422,0.5339381091979184,0.4999999999990691,0.49999999999511324,0.5000000000048906,0.5000000000009326
18,0.10782329962697576,0.6988377036605478,0.5016817962863114,0.49831252771221873,0.39184799233608925,0.4999999999965262,0.49999999999988043,0.5000000000001206,0.50000000000347
19,0.23746853697706427,0.6660395588446465,0.5016844228779761,0.49830988334729004,0.3260995593551616,0.49999999999532463,0.4999999999998993,0.5000000000000987,0.5000000000046743
20,0.08549468859357078,0.7019192675958487,0.5006967402082328,0.49930228754217676,0.3383936423111826,0.500000000011247,0.5000000000014063,0.499999999998595,0.4999999999887574
21,0.29700282263012157,0.6417081294091106,0.5009430244008672,0.4990551936450588,0.47223072867749566,0.500000000004917,0.49999999999350614,0.5000000000064891,0.49999999999508243
22,0.32250851120445223,0.6292759809500791,0.49914355290150153,0.5008549826016114,0.4572967303862076,0.500000000002686,0.5000000000025692,0.49999999999742567,0.4999999999973109
23,0.7070536756573379,0.008666440415228608,0.5003249057302515,0.49967488300495133,0.5142108550389658,0.4999999999999709,0.49999999999399475,0.5000000000060022,0.5000000000000309
24,0.4977708659765134,0.5022192399589951,0.4989052010216838,0.501092407040374,0.4535418143488393,0.4999999999942287,0.5000000000027826,0.4999999999972202,0.5000000000057703
25,0.5479323268581461,0.4469565584973722,0.49972567912641,0.5002741704522148,0.5891084419637401,0.49999999999063927,0.500000000005574,0.49999999999442957,0.5000000000093581
26,0.2219337041975807,0.6713757747648778,0.5008236234719133,0.4991750175764591,0.4345024838118521,0.5000000000030635,0.49999999999870093,0.5000000000012944,0.4999999999969358
27,0.6072869797949193,0.3622188898602122,0.5016838640080363,0.49831044600124863,0.432596723202735,0.4999999999936231,0.4999999999998955,0.500000000000102,0.5000000000063763
28,0.3969867216321099,0.5851508718679242,0.5015511439545589,0.4984440289519717,0.532156669791605,0.49999999999760675,0.4999999999995046,0.5000000000004963,0.5000000000023956
29,0.05111677875323847,0.7052567439804424,0.5013428704478369,0.4986535132244932,0.3697881759384948,0.4999999999882892,0.4999999999992067,0.5000000000007998,0.5000000000117136
30,0.6521208616256347,0.2733832142481268,0.4984808888970997,0.5015145096648351,0.5536519307843005,0.4999999999932859,0.5000000000032822,0.4999999999967206,0.5000000000067116
31,0.6401262060992533,0.30039713757786407,0.5013740599707401,0.49862215352755407,0.6739484734116353,0.5000000000010639,0.4999999999992363,0.5000000000007628,0.4999999999989341
32,0.19137214654647167,0.6807177840531196,0.5016803785592837,0.4983139550209421,0.32491284891458366,0.5000000000045105,0.5000000000001318,0.49999999999986816,0.4999999999954834
33,0.6408016647339381,0.2989535523692862,0.5015234704011,0.49847187346613764,0.4519697872776125,0.4999999999989342,0.5000000000071443,0.4999999999928601,0.5000000000010678
34,0.05057694931772832,0.7052956629653363,0.4992828896081767,0.5007160833691154,0.36250292029073006,0.49999999999598166,0.4999999999947684,0.5000000000052295,0.5000000000040198
35,0.5870815926525533,0.3941258727469541,0.4984423317362899,0.5015528306502645,0.5660506240287566,0.500000000006248,0.49999999999565925,0.5000000000043434,0.49999999999375894
36,0.4579792160193593,0.5387532283954373,0.5012647269637375,0.49873206584494895,0.5632142843124414,0.5000000000021266,0.5000000000008937,0.49999999999910727,0.49999999999787564
37,0.5568907236989894,0.4357438755789479,0.49924505712667594,0.5007538047130318,0.4692458206834489,0.5000000000093178,0.49999999999751,0.5000000000024853,0.49999999999068334
38,0.703692473195208,0.06940391320671312,0.5003505057018723,0.49964924841721153,0.6954978936199231,0.49999999998485956,0.49999999999833716,0.5000000000016668,0.500000000015134
39,0.6490562153685484,0.2805815911485648,0.49853367803313536,0.5014620343223939,0.5481377208964977,0.500000000001008,0.5000000000044945,0.4999999999955053,0.4999999999989961
40,0.014378087188439016,0.7069605863192133,0.49992685252484825,0.5000731367756148,0.3509969844025986,0.49999999999611017,0.4999999999980259,0.5000000000019784,0.5000000000038942
41,0.24318343886064858,0.6639742631006224,0.49920299702495896,0.5007957345677974,0.42344593038784195,0.5000000000106912,0.49999999999482997,0.5000000000051711,0.49999999998930855
42,0.5174677877860451,0.48189945902004955,0.49832614311728396,0.5016682719545366,0.5161798790320964,0.5000000000018365,0.49999999999634975,0.500000000003649,0.4999999999981635
43,0.18613687053460523,0.6821679158591271,0.5016751882061908,0.49831918038369416,0.42540594566500345,0.5000000000121938,0.50000000000016,0.4999999999998339,0.49999999998780775
44,0.48029137564919244,0.5189606902795746,0.5014304328287962,0.4985654631371169,0.38402761793286333,0.5000000000056694,0.4999999999993149,0.5000000000006871,0.4999999999943274
