traj,F_phi_plus,F_phi_minus,F_psi_plus,F_psi_minus,F_plusplus,F_ee,F_eg,F_ge,F_gg
1,0.005763162638988154,0.005174472286052437,0.7070878480334399,0.7070832949210416,0.500631708337005,0.0077340353567743525,0.005791485709205345,0.9999532336495734,0.00041701815634079357
2,0.09677601166014603,0.09442100099012557,0.700774339264779,0.7004529988279871,0.5140879563147661,0.1351967642316907,0.46112604333353896,0.8769731183443785,0.0016603620396359751
3,0.7071067451963714,0.7071067451772628,0.0002256652758236483,0.0002256053923372392,0.500029759645471,1.3613335447419348e-11,7.833574983193836e-05,0.0003093317314186679,0.9999999490886932
4,0.01648887611149457,0.013376731861712692,0.7069802423298004,0.706914504706604,0.5019747760129786,0.021116994226403785,0.0836248954148406,0.9962710760009768,0.002211909935418979
5,0.00577845552739978,0.00574935612018857,0.7070834073178378,0.7070831701092297,0.5006284260803937,0.0081513940749839,0.0003004634753467378,0.9999667314854138,2.0462482846501675e-05
6,0.07583539430963995,0.07572235923104084,0.7030406277822734,0.7030284439266374,0.5082740213708621,0.10716751524389553,0.015453424275988352,0.9941208724096628,7.99628838342794e-05
7,0.707106502666805,0.7071065023589456,0.000627950394345512,0.0006276036320571954,0.5000962596433131,0.9999996058959135,0.0005880030145764298,0.0006651770227383827,2.170446266345836e-10
8,0.707090085245258,0.7070900624467544,0.004862467382411944,0.00485991751562066,0.5007358560183063,0.9999763685271252,0.005626196232130137,0.003950734521734056,1.2298467977309e-08
9,0.0026227430854708625,0.0025826477173758306,0.7071020647196324,0.7071019171369195,0.5002859920525435,2.8259055603922987e-05,0.9999932080114239,0.00018729787945573277,0.0036807678479127406
10,0.70573268487213,0.7057325938781223,0.04406252305589922,0.044061065615451395,0.5048888662528058,0.9980566700136642,0.06228529163848757,0.0018509151059179871,6.525752693413753e-08
11,0.7071010691702319,0.7071010687670388,0.002842278753360419,0.0028421784453443555,0.5003182482778171,0.9999919217039576,0.004017515079288168,0.00012688346888506077,2.871691257349851e-10
12,0.7071062755559981,0.7071062752596122,0.0008458655199337085,0.0008456177180631085,0.5001132111650788,0.9999992847208432,0.001150428816854146,0.00032721757328504247,2.1284217856838265e-10
13,0.7042992105798591,0.7042970721090247,0.06297328178408473,0.06294941935862236,0.5087499952881406,0.996027979718161,0.08288830468599637,0.032523723072964375,1.5226402269145475e-06
14,0.7071065652389266,0.7071065652003387,0.0005526758357377468,0.0005526264633523622,0.5000647823535107,2.6885153557100837e-11,0.0007790273858444886,6.295172364645046e-05,0.9999996945766602
15,0.011279265342111341,0.008457457173437679,0.7070562010322529,0.7070168160470756,0.5013110129254856,0.001994327700515106,0.05007382111539057,0.998646014376671,0.013956112120545776
16,0.7071065105613308,0.7071065102653603,0.0006249727354436572,0.0006246377789031658,0.5000951577708751,0.999999609618285,0.0005339819810199044,0.0007040074707182208,2.068943765692526e-10
17,0.7032819158653342,0.7032812545778414,0.07345391044361159,0.07344757869954419,0.5084473653789647,0.9945903559876194,0.10356081370093873,0.008073514840719241,4.676947829047406e-07
18,0.0491829284922548,0.049157267655949806,0.7053960327621634,0.7053942440542903,0.5053117984798402,0.06953701956312137,0.0022660871769452635,0.9975767977606685,1.8131492349500802e-05
19,0.007587711053128463,0.0072188721070897185,0.7070699313974091,0.7070660695019733,0.5008319999561642,0.01046985040271846,0.004901580705616134,0.9999331422819693,0.00026020228399197665
20,0.7071066735080969,0.7071066734012689,0.00039042463066212864,0.0003902311042693997,0.5000582002349938,0.9999998476441362,0.0004708503034848424,0.00028811750844960225,7.605161429273566e-11
21,0.7070469361071822,0.7070468855516955,0.009203348936769091,0.009199869096924738,0.5012921341319216,3.209903369276812e-08,0.012114524470760647,0.0047515807790482825,0.9999153268037027
22,0.0014283175715241719,0.0004666397383327103,0.7071066272121604,0.7071053386228644,0.5001562860438734,0.0006790569758071712,0.0016357524434474485,0.9999975332320861,0.0013404198257108797
23,0.02828404975841244,0.027991694437673933,0.7065525210785848,0.7065408781728484,0.5031108377226868,0.039792965069374166,0.014778158147257291,0.9990986355778587,0.00020581354674696297
24,0.707102713700561,0.7071027074945023,0.002400219562006637,0.0023999432996942753,0.5002858874045244,0.9999942395925169,0.0003524856200902932,0.003375875542021113,6.678715701569814e-10
25,0.7000745395574627,0.7000741940556757,0.09947925822649724,0.09947686384224445,0.510778488890638,0.990054660482316,0.1406502238521666,0.0030469308357744967,2.445432947695735e-07
26,0.004304157245128687,0.0010890424821470334,0.7071059425478422,0.7070936813679002,0.5004833688753665,0.0038101296177473977,0.015525640137997824,0.9998696128571903,0.0022791874461480384
27,0.01570282826895762,0.015143565877857281,0.7069446034987672,0.7069324021321671,0.5017442703330276,0.021811700335781767,0.9996419147651754,0.01549631714309857,0.00039513045636789334
28,0.7071066637732535,0.7071066637162311,0.0004075881501563444,0.000407489212670522,0.5000530277824894,4.0404289266831675e-11,0.00012884224052826383,0.0005617608349167551,0.9999998339122065
29,0.7071017354672063,0.7071017351761856,0.0026727441618720374,0.0026726671682412305,0.5002981742775625,2.0413998408114928e-10,9.779572482478131e-05,0.0037785112337032504,0.9999928566189127
30,0.7070511365262488,0.707051075042863,0.008875656636520924,0.008870757404954601,0.5013569556263725,0.9999212630914132,0.009479426504417573,0.008222413928665991,4.3701979899836564e-08
31,0.03933514473233561,0.03784877805128782,0.7060931029262525,0.7060118599491693,0.5047339102606843,0.05457732223748299,0.1035701517356409,0.993123073973395,0.0010485744968209605
32,0.011707022438492825,0.011645324608848096,0.7070108813976991,0.7070098624670107,0.5012740559240021,0.01651260342124589,0.001290344322918237,0.9998628241173393,4.3449666007811655e-05
33,0.7071065668268607,0.7071065614445898,0.0005574603221122291,0.0005573158089128306,0.5000733803696629,8.055904971104769e-11,0.0007653849664800277,0.0001885438269474768,0.9999996893184934
34,0.7070551430897907,0.7070551316088894,0.008546394885210425,0.008545445001488296,0.5010173789691408,0.9999269645850084,0.012024984083291888,0.0012104766019998224,8.101887165301053e-09
