traj,F_phi_plus,F_phi_minus,F_psi_plus,F_psi_minus,F_plusplus,F_ee,F_eg,F_ge,F_gg
1,0.6922137618455292,0.1443610345347179,0.5000114639393404,0.49998853579780933,0.6362925924239297,0.5000000000005005,0.4999999999999999,0.4999999999999999,0.49999999999949996
2,0.6739717698303036,0.2139206709783185,0.5000114639393404,0.49998853579780933,0.559384388214185,0.4999999999930636,0.4999999999999999,0.4999999999999999,0.5000000000069423
3,0.6372994583922247,0.30634849490895016,0.5000114639393404,0.49998853579780933,0.6043019145834229,0.5000000000010959,0.4999999999999999,0.4999999999999999,0.4999999999989063
4,0.058460603103093936,0.7046859994953916,0.5000114639393404,0.49998853579780933,0.35107857905421175,0.5000000000040528,0.4999999999999999,0.4999999999999999,0.49999999999594397
5,0.11693618430412502,0.6973707255114683,0.5000114639393404,0.49998853579780933,0.3724005822706206,0.4999999999965634,0.4999999999999999,0.4999999999999999,0.5000000000034367
6,0.5931751073714321,0.3848938748052125,0.5000114639393404,0.49998853579780933,0.5161766178790569,0.5000000000062774,0.4999999999999999,0.4999999999999999,0.49999999999372047
7,0.293946561718636,0.6431138459509251,0.5000114639393404,0.49998853579780933,0.4304060896627298,0.4999999999874181,0.4999999999999999,0.4999999999999999,0.5000000000125803
8,0.06137708209939276,0.7044379701933461,0.5000114639393404,0.49998853579780933,0.3610451761220168,0.4999999999963569,0.4999999999999999,0.4999999999999999,0.5000000000036385
9,0.695329371127971,0.12851873655923987,0.5000114639393404,0.49998853579780933,0.5712029591835964,0.5000000000072515,0.4999999999999999,0.4999999999999999,0.49999999999275146
10,0.2788924452963722,0.6497838185144335,0.5000114639393404,0.49998853579780933,0.4244064408121427,0.5000000000028556,0.4999999999999999,0.4999999999999999,0.49999999999714767
11,0.13088858130229422,0.6948871701828068,0.5000114639393404,0.49998853579780933,0.37566244808894167,0.5000000000033917,0.4999999999999999,0.4999999999999999,0.4999999999966049
12,0.3023808321710597,0.6391915458886614,0.5000114639393404,0.49998853579780933,0.4339571307700113,0.5000000000027631,0.4999999999999999,0.4999999999999999,0.49999999999723643
13,0.2477092155936786,0.662299135217587,0.5000114639393404,0.49998853579780933,0.37581647009134433,0.49999999999527284,0.4999999999999999,0.4999999999999999,0.5000000000047264
14,0.6899942270354995,0.1546220135200038,0.5000114639393404,0.49998853579780933,0.5682545695505641,0.49999999999285116,0.4999999999999999,0.4999999999999999,0.5000000000071437
15,0.7069515773332075,0.01481442898306358,0.5000114639393404,0.49998853579780933,0.6450092773717531,0.5000000000000306,0.4999999999999999,0.4999999999999999,0.49999999999997374
16,0.02599598130055507,0.706628763182069,0.5000114639393404,0.49998853579780933,0.3559886663578003,0.49999999999623673,0.4999999999999999,0.4999999999999999,0.5000000000037628
17,0.6819338084107324,0.18699272966198138,0.5000114639393404,0.49998853579780933,0.6302614207044827,0.500000000000651,0.4999999999999999,0.4999999999999999,0.4999999999993534
18,0.4034411986298986,0.5807195530099407,0.5000114639393404,0.49998853579780933,0.42763641120585955,0.5000000000053324,0.4999999999999999,0.4999999999999999,0.4999999999946625
19,0.6971905073207794,0.1180059172321123,0.5000114639393404,0.49998853579780933,0.5722467403574475,0.4999999999919014,0.4999999999999999,0.4999999999999999,0.5000000000080966
